"squirrel_id","sex","date","repro_stage","detail","grid","locx_obs","locy_obs","food_type","year","year_type","locx_census","locy_census"
21216,"M","2015-04-22","lactation",2,"KL","L.0","11","capital","2015","post-mast","L.0","11.0"
21216,"M","2015-04-22","lactation",2,"KL","L.0","11","capital","2015","post-mast","L.0","11.0"
21216,"M","2015-04-22","lactation",2,"KL","L.0","11","capital","2015","post-mast","L.0","11.0"
21216,"M","2015-04-22","lactation",2,"KL","L.0","11","capital","2015","post-mast","L.0","11.0"
20645,"M","2015-04-23","lactation",2,"KL","F.0","6.4","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-23","lactation",2,"KL","F.0","6.4","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","E.6","6.1","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","F.3","6.7","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","F.3","6.7","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-04-27","lactation",2,"KL","F.3","6.7","capital","2015","post-mast","F.0","6.5"
21216,"M","2015-04-29","lactation",2,"KL","K.8","11","capital","2015","post-mast","L.0","11.0"
20645,"M","2015-05-02","lactation",2,"KL","E.6","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-02","lactation",2,"KL","E.6","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-02","lactation",2,"KL","E.4","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-02","lactation",2,"KL","E.4","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-02","lactation",2,"KL","E.4","6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.3","6.9","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","7","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","6.5","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","6.5","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","6.5","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","5.9","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-04","lactation",2,"KL","F.4","5.9","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-07","lactation",2,"KL","E.7","6.6","capital","2015","post-mast","F.0","6.5"
20645,"M","2015-05-07","lactation",2,"KL","E.7","6.6","capital","2015","post-mast","F.0","6.5"
19884,"M","2015-05-28","lactation",2,"KL","-5.4","8.7","capital","2015","post-mast","-5.0","9.0"
19884,"M","2015-05-28","lactation",2,"KL","-5.4","8.5","capital","2015","post-mast","-5.0","9.0"
19884,"M","2015-05-28","lactation",2,"KL","-5.4","8.5","capital","2015","post-mast","-5.0","9.0"
19884,"M","2015-05-28","lactation",2,"KL","-4.9","8.6","capital","2015","post-mast","-5.0","9.0"
19884,"M","2015-05-28","lactation",2,"KL","-4.9","8.6","capital","2015","post-mast","-5.0","9.0"
19884,"M","2015-05-28","lactation",2,"KL","-4.3","8.7","capital","2015","post-mast","-5.0","9.0"
20778,"M","2015-06-07","lactation",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.1","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.1","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-06-07","lactation",2,"KL","D.1","3.7","capital","2015","post-mast","D.0","4.0"
20862,"M","2015-06-08","lactation",2,"KL","I.6","17","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","I.6","17","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","J.0","17.3","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","J.0","17.3","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","J.0","17.3","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","J.0","17.3","capital","2015","post-mast","0.5","13.5"
20862,"M","2015-06-08","lactation",2,"KL","J.0","17.4","capital","2015","post-mast","0.5","13.5"
20778,"M","2015-08-21","non-breeding",2,"KL","D.0","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.3","3.5","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.3","3.5","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.3","3.5","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.2","3.6","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.0","3.8","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.0","3.8","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-08-23","non-breeding",2,"KL","D.0","4.1","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-09-06","non-breeding",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-09-06","non-breeding",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
20778,"M","2015-09-06","non-breeding",2,"KL","D.2","3.7","capital","2015","post-mast","D.0","4.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
21022,"F","2015-09-07","non-breeding",2,"KL","-1","1.3","capital","2015","post-mast","F.0","8.0"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
19702,"F","2015-09-09","non-breeding",2,"KL","G.4","2","capital","2015","post-mast","H.5","3.5"
20570,"M","2015-09-17","non-breeding",2,"KL","N.0","8.6","capital","2015","post-mast","M.0","10.0"
20570,"M","2015-09-17","non-breeding",2,"KL","N.0","8.6","capital","2015","post-mast","M.0","10.0"
20570,"M","2015-09-17","non-breeding",2,"KL","N.0","8.6","capital","2015","post-mast","M.0","10.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-08","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
12613,"M","2016-05-09","lactation",2,"KL","-8","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.1","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.1","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.1","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.1","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.4","9","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-09","lactation",2,"KL","-8.4","9","capital","2016","non-mast","-7.5","9.0"
20081,"M","2016-05-09","lactation",2,"KL","K.5","10","capital","2016","non-mast","L.0","10.0"
20081,"M","2016-05-09","lactation",2,"KL","K.5","10","capital","2016","non-mast","L.0","10.0"
20081,"M","2016-05-09","lactation",2,"KL","K.5","10","capital","2016","non-mast","L.0","10.0"
20081,"M","2016-05-09","lactation",2,"KL","K.5","10","capital","2016","non-mast","L.0","10.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.4","2.2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-09","lactation",2,"KL","G.5","2.3","capital","2016","non-mast","G.5","2.0"
20081,"M","2016-05-09","lactation",2,"KL","K.8","10.1","capital","2016","non-mast","L.0","10.0"
20081,"M","2016-05-09","lactation",2,"KL","K.8","10.1","capital","2016","non-mast","L.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","M.3","10.1","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","M.7","10.5","capital","2016","non-mast","M.0","10.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
12236,"M","2016-05-10","lactation",2,"KL","D.6","10.9","capital","2016","non-mast","E.0","11.0"
20836,"M","2016-05-10","lactation",2,"KL","G.5","2.4","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-10","lactation",2,"KL","G.5","2.4","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-10","lactation",2,"KL","G.5","2.4","capital","2016","non-mast","G.5","2.0"
20198,"M","2016-05-11","lactation",2,"KL","H.1","1","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.1","1","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.1","1","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-11","lactation",2,"KL","H.0","0.8","capital","2016","non-mast","H.0","1.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.8","8.3","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.9","8.2","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.9","8.2","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.9","8.2","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-11","lactation",2,"KL","0.9","8.2","capital","2016","non-mast","A.0","8.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
12613,"M","2016-05-12","lactation",2,"KL","-7.5","9.4","capital","2016","non-mast","-7.5","9.0"
20921,"M","2016-05-12","lactation",2,"KL","A.2","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.2","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.2","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.2","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.2","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.1","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.1","10.6","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-12","lactation",2,"KL","A.1","10.6","capital","2016","non-mast","A.0","10.0"
20836,"M","2016-05-12","lactation",2,"KL","G.3","2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-12","lactation",2,"KL","G.3","2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-12","lactation",2,"KL","G.3","2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-12","lactation",2,"KL","G.3","2","capital","2016","non-mast","G.5","2.0"
20836,"M","2016-05-12","lactation",2,"KL","G.3","2","capital","2016","non-mast","G.5","2.0"
20198,"M","2016-05-13","lactation",2,"KL","H.1","0,7","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-13","lactation",2,"KL","H.1","0,7","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-13","lactation",2,"KL","H.1","0,7","capital","2016","non-mast","H.0","1.0"
20198,"M","2016-05-13","lactation",2,"KL","H.1","0,7","capital","2016","non-mast","H.0","1.0"
13466,"M","2016-05-13","lactation",2,"KL","0.8","8.6","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-13","lactation",2,"KL","0.8","8.6","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-13","lactation",2,"KL","0.8","8.6","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-13","lactation",2,"KL","0.8","8.6","capital","2016","non-mast","A.0","8.0"
13466,"M","2016-05-13","lactation",2,"KL","0.8","8.6","capital","2016","non-mast","A.0","8.0"
20836,"M","2016-05-07","lactation",2,"KL","G.1","2","capital","2016","non-mast","G.5","2.0"
20921,"M","2016-05-08","lactation",2,"KL","A.1","10.5","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-08","lactation",2,"KL","A.1","10.5","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-08","lactation",2,"KL","A.1","10.5","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-08","lactation",2,"KL","A.1","10.5","capital","2016","non-mast","A.0","10.0"
20921,"M","2016-05-08","lactation",2,"KL","A.1","10.5","capital","2016","non-mast","A.0","10.0"
20573,"M","2016-05-09","lactation",2,"KL","-7","11","capital","2016","non-mast","-7.0","11.0"
20573,"M","2016-05-09","lactation",2,"KL","-7","11","capital","2016","non-mast","-7.0","11.0"
20573,"M","2016-05-09","lactation",2,"KL","-7","11","capital","2016","non-mast","-7.0","11.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
20570,"M","2016-05-10","lactation",2,"KL","N.0","9.8","capital","2016","non-mast","M.0","10.0"
12236,"M","2016-05-11","lactation",2,"KL","G.","(null)","capital","2016","non-mast","E.0","11.0"
