"year","year_type","grid","squirrel_id","sex","cache_size_new","total_cones","log_cache_size_new","log_total_cones"
2023,"post-mast","KL",25513,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25513,"F",12830.7879960363,62.483,9.45968080846392,4.15077215352074
2022,"mast","KL",25514,"F",26393.3052809712,2848.786,10.1809035568117,7.95499918272417
2023,"post-mast","KL",25514,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25514,"F",469.144502936076,62.483,6.15304010050558,4.15077215352074
2022,"mast","SU",25549,"F",32047.8666248138,2459.652,10.3750170990032,7.80818163445975
2023,"post-mast","SU",25549,"F",282.939688363931,12.043,5.64876185069285,2.56825159138815
2024,"non-mast","SU",25549,"F",39.2699081698724,41.215,3.69560449450001,3.74277560812146
2023,"post-mast","KL",25555,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25555,"M",4193.15352791638,62.483,8.34144681735275,4.15077215352074
2022,"mast","KL",25558,"M",15398.8436408051,2848.786,9.6421126351557,7.95499918272417
2023,"post-mast","KL",25558,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25558,"M",38553.2323457722,62.483,10.5598211614417,4.15077215352074
2022,"mast","KL",25583,"M",25057.6920708826,2848.786,10.1289760351839,7.95499918272417
2023,"post-mast","KL",25583,"M",0,4.085,0,1.62629502950052
2022,"mast","KL",25591,"M",20119.512026829,2848.786,9.90949507253941,7.95499918272417
2023,"post-mast","KL",25591,"M",22.6565553524514,4.085,3.16364025845196,1.62629502950052
2024,"non-mast","KL",25591,"M",71.5584993317675,62.483,4.28439312383677,4.15077215352074
2022,"mast","KL",25604,"F",4806.63675999238,2848.786,8.47796092427462,7.95499918272417
2023,"post-mast","KL",25604,"F",513.126800086333,4.085,6.24246992780647,1.62629502950052
2024,"non-mast","KL",25604,"F",0,62.483,0,4.15077215352074
2023,"post-mast","KL",25605,"F",34.6884188833873,4.085,3.57482623513063,1.62629502950052
2024,"non-mast","KL",25605,"F",1832.59571459405,62.483,7.51403418936348,4.15077215352074
2022,"mast","KL",25611,"F",12667.5997109748,2848.786,9.44688174715805,7.95499918272417
2024,"non-mast","KL",25611,"F",3509.74804268235,62.483,8.1635844113269,4.15077215352074
2022,"mast","SU",25656,"F",26246.4358244159,2459.652,10.1753235803691,7.80818163445975
2022,"mast","KL",25685,"M",42044.9816805434,2848.786,10.6465191003246,7.95499918272417
2022,"mast","SU",25703,"F",1088.56185446886,2459.652,6.99353092603506,7.80818163445975
2022,"mast","KL",25704,"M",46448.6928202512,2848.786,10.7461251310931,7.95499918272417
2023,"post-mast","KL",25704,"M",158.748603776709,4.085,5.07360135316755,1.62629502950052
2022,"mast","SU",25705,"M",17824.1749859921,2459.652,9.78836706212026,7.80818163445975
2022,"mast","KL",25735,"M",4896.73938262659,2848.786,8.49652902715947,7.95499918272417
2022,"mast","KL",25736,"F",32830.8540521819,2848.786,10.3991544832288,7.95499918272417
2023,"post-mast","KL",25736,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25736,"F",0,62.483,0,4.15077215352074
2022,"mast","KL",25737,"M",6169.35711502608,2848.786,8.72751199448318,7.95499918272417
2023,"post-mast","KL",25737,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25737,"M",6595.77377621177,62.483,8.7943359867161,4.15077215352074
2022,"mast","KL",25750,"M",34077.0518630293,2848.786,10.4364088156658,7.95499918272417
2022,"mast","KL",25751,"M",8782.49679603547,2848.786,9.08062987568255,7.95499918272417
2023,"post-mast","KL",25751,"M",24.2491682948962,4.085,3.22879321636288,1.62629502950052
2022,"mast","KL",25752,"M",22723.9686948097,2848.786,10.0312195414786,7.95499918272417
2024,"non-mast","KL",25752,"M",183.259571459405,62.483,5.21634547793948,4.15077215352074
2022,"mast","KL",25753,"F",17333.655653873,2848.786,9.76046299370914,7.95499918272417
2023,"post-mast","KL",25753,"F",73.3692784307116,4.085,4.30904293224393,1.62629502950052
2024,"non-mast","KL",25753,"F",0,62.483,0,4.15077215352074
2024,"non-mast","KL",25763,"F",2382.37442897226,62.483,7.77627258979671,4.15077215352074
2023,"post-mast","KL",25767,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25794,"F",0,62.483,0,4.15077215352074
2022,"mast","KL",25823,"F",22472.8158154477,2848.786,10.0201061689839,7.95499918272417
2023,"post-mast","KL",25823,"F",136.790180125056,4.085,4.92573209424827,1.62629502950052
2024,"non-mast","KL",25823,"F",246.0914245312,62.483,5.50975840794557,4.15077215352074
2023,"post-mast","KL",25835,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25835,"F",32.332224393195,62.483,3.50652462856243,4.15077215352074
2023,"post-mast","KL",25837,"F",15.3152641862502,4.085,2.7921011227582,1.62629502950052
2024,"non-mast","KL",25837,"F",4118.62796885622,62.483,8.32351813944508,4.15077215352074
2023,"post-mast","KL",25838,"M",11.1701072127637,4.085,2.49898271655502,1.62629502950052
2024,"non-mast","KL",25838,"M",0,62.483,0,4.15077215352074
2023,"post-mast","KL",25852,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25852,"F",7515.54047539713,62.483,8.92486126792629,4.15077215352074
2023,"post-mast","KL",25854,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25854,"F",4664.56695888004,62.483,8.44796464049051,4.15077215352074
2022,"mast","SU",25857,"F",17404.6196504283,2459.652,9.76454840147497,7.80818163445975
2023,"post-mast","SU",25857,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25857,"F",0,41.215,0,3.74277560812146
2022,"mast","KL",25862,"F",14860.5186496431,2848.786,9.60653051019958,7.95499918272417
2023,"post-mast","KL",25862,"F",0,4.085,0,1.62629502950052
2022,"mast","KL",25863,"F",18619.826958745,2848.786,9.83203596223718,7.95499918272417
2023,"post-mast","KL",25863,"F",258.854144686409,4.085,5.56012049163092,1.62629502950052
2024,"non-mast","KL",25863,"F",5030.56250302326,62.483,8.52348585164012,4.15077215352074
2022,"mast","SU",25865,"M",16493.3614313464,2459.652,9.71077387005163,7.80818163445975
2023,"post-mast","SU",25865,"M",121.104033472757,12.043,4.80487341474595,2.56825159138815
2024,"non-mast","SU",25865,"M",697.149953093485,41.215,6.54843391220133,3.74277560812146
2024,"non-mast","KL",25870,"M",2887.47271449942,62.483,7.96848316892412,4.15077215352074
2022,"mast","SU",25878,"F",20053.636755874,2459.652,9.90621566564291,7.80818163445975
2023,"post-mast","SU",25878,"F",376.292986729977,12.043,5.9330220387508,2.56825159138815
2024,"non-mast","SU",25878,"F",0,41.215,0,3.74277560812146
2022,"mast","KL",25881,"F",6493.6720149701,2848.786,8.77873742974958,7.95499918272417
2023,"post-mast","KL",25881,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25881,"F",1064.80356002609,62.483,6.97148431009551,4.15077215352074
2023,"post-mast","SU",25884,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25884,"M",2759.80187971603,41.215,7.92327645264275,3.74277560812146
2022,"mast","SU",25886,"F",4324.92588644195,2459.652,8.37238147424465,7.80818163445975
2024,"non-mast","KL",25898,"F",261.799387799149,62.483,5.57139095707635,4.15077215352074
2023,"post-mast","KL",25899,"F",34.6011524207876,4.085,3.57237800870448,1.62629502950052
2024,"non-mast","KL",25899,"F",406.11630032343,62.483,6.00909889480421,4.15077215352074
2024,"non-mast","KL",25900,"F",257.981480060412,62.483,5.55675655358464,4.15077215352074
2023,"post-mast","KL",25902,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25902,"F",0,62.483,0,4.15077215352074
2022,"mast","KL",25903,"F",18180.6584857119,2848.786,9.80816858940739,7.95499918272417
2022,"mast","SU",25904,"M",13476.450736196,2459.652,9.50877325205637,7.80818163445975
2023,"post-mast","SU",25904,"M",2114.35730571288,12.043,7.65697901608315,2.56825159138815
2024,"non-mast","SU",25904,"M",16254.2076905919,41.215,9.69616860968449,3.74277560812146
2023,"post-mast","KL",25913,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25913,"F",8683.75479360389,62.483,9.06932444495527,4.15077215352074
2023,"post-mast","KL",25914,"F",22.2529479629277,4.085,3.14643191810009,1.62629502950052
2022,"mast","SU",25916,"M",21361.6519471655,2459.652,9.9693994401974,7.80818163445975
2023,"post-mast","SU",25916,"M",403.17105721069,12.043,6.00183819728623,2.56825159138815
2024,"non-mast","SU",25916,"M",2548.18070791172,41.215,7.84352729551244,3.74277560812146
2022,"mast","KL",25917,"F",58789.9323235648,2848.786,10.9817429098105,7.95499918272417
2023,"post-mast","KL",25917,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25917,"F",0,62.483,0,4.15077215352074
2022,"mast","SU",25940,"M",2034.18124319939,2459.652,7.61834015690807,7.80818163445975
2023,"post-mast","SU",25940,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",25940,"M",3005.45697193424,41.215,8.00851757869726,3.74277560812146
2024,"non-mast","KL",25948,"M",7927.61271179299,62.483,8.97823335755847,4.15077215352074
2022,"mast","SU",25965,"F",11287.3497052664,2459.652,9.33152647332088,7.80818163445975
2023,"post-mast","SU",25965,"F",280.779843414588,12.043,5.64112606892403,2.56825159138815
2024,"non-mast","SU",25965,"F",1463.19677840945,41.215,7.2890620969707,3.74277560812146
2022,"mast","SU",25966,"F",20590.652750097,2459.652,9.93264106635344,7.80818163445975
2023,"post-mast","SU",25966,"F",3498.34886100526,12.043,8.16033219045719,2.56825159138815
2022,"mast","SU",25967,"F",5083.10782181611,2459.652,8.53387484015214,7.80818163445975
2023,"post-mast","SU",25967,"F",1252.44827123113,12.043,7.13365364928063,2.56825159138815
2024,"non-mast","SU",25967,"F",0,41.215,0,3.74277560812146
2022,"mast","KL",25970,"F",19194.422073425,2848.786,9.86242709591026,7.95499918272417
2023,"post-mast","KL",25970,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25970,"F",1985.31202414355,62.483,7.5940349441191,4.15077215352074
2022,"mast","SU",25971,"M",10360.9725715391,2459.652,9.24589790034741,7.80818163445975
2024,"non-mast","SU",25971,"M",1420.26167881039,41.215,7.25930026231182,3.74277560812146
2023,"post-mast","SU",25972,"F",1151.76459000671,12.043,7.04991832770306,2.56825159138815
2024,"non-mast","SU",25972,"F",9054.85542580918,41.215,9.111166835851,3.74277560812146
2022,"mast","KL",25973,"M",15215.7040607318,2848.786,9.63014905479329,7.95499918272417
2023,"post-mast","KL",25973,"M",316.122760767473,4.085,5.75928895685383,1.62629502950052
2024,"non-mast","KL",25973,"M",638.136007760427,62.483,6.46011727642482,4.15077215352074
2022,"mast","KL",25974,"M",15821.4096693286,2848.786,9.66918254763197,7.95499918272417
2023,"post-mast","KL",25974,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25974,"M",2459.86704776081,62.483,7.80826902526688,4.15077215352074
2023,"post-mast","KL",25975,"M",0,4.085,0,1.62629502950052
2022,"mast","KL",25982,"M",54674.893187983,2848.786,10.9091781817258,7.95499918272417
2023,"post-mast","KL",25982,"M",72.322080879515,4.085,4.29486180335867,1.62629502950052
2024,"non-mast","KL",25982,"M",185.353966561798,62.483,5.22764791124635,4.15077215352074
2022,"mast","KL",25983,"F",5915.57533347828,2848.786,8.68551306952109,7.95499918272417
2023,"post-mast","KL",25983,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25983,"F",227.241868609662,62.483,5.43040589391021,4.15077215352074
2022,"mast","KL",25984,"F",19786.5359304719,2848.786,9.89280752000427,7.95499918272417
2022,"mast","KL",25985,"M",35505.3420563989,2848.786,10.4774666089836,7.95499918272417
2023,"post-mast","KL",25985,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25985,"M",2004.33611299029,62.483,7.60356696309273,4.15077215352074
2022,"mast","KL",25987,"M",3218.76893145142,2848.786,8.07706487554474,7.95499918272417
2023,"post-mast","KL",25987,"M",12.0427718387609,4.085,2.56823409823207,1.62629502950052
2024,"non-mast","KL",25987,"M",11452.9378180494,62.483,9.34608886409756,4.15077215352074
2022,"mast","KL",25992,"M",9615.12793231501,2848.786,9.17119696079579,7.95499918272417
2023,"post-mast","KL",25992,"M",554.360203664699,4.085,6.31961691883895,1.62629502950052
2024,"non-mast","KL",25992,"M",0,62.483,0,4.15077215352074
2022,"mast","SU",25993,"F",11011.8222120696,2459.652,9.30681552857414,7.80818163445975
2023,"post-mast","SU",25993,"F",529.162012589031,12.043,6.27318264396454,2.56825159138815
2024,"non-mast","SU",25993,"F",4810.12741849637,41.215,8.47868672617442,3.74277560812146
2022,"mast","SU",25994,"F",32762.8843861246,2459.652,10.397082101943,7.80818163445975
2023,"post-mast","SU",25994,"F",1248.19403117939,12.043,7.13025384728303,2.56825159138815
2024,"non-mast","SU",25994,"F",0,41.215,0,3.74277560812146
2022,"mast","SU",25995,"M",24542.1218098435,2459.652,10.1081869232891,7.80818163445975
2023,"post-mast","SU",25995,"M",1209.51317163207,12.043,7.09879965746891,2.56825159138815
2024,"non-mast","SU",25995,"M",2712.24165759919,41.215,7.90589938263207,3.74277560812146
2022,"mast","SU",25996,"M",8744.55770142024,2459.652,9.07630115916655,7.80818163445975
2023,"post-mast","SU",25996,"M",92.8515162060983,12.043,4.54171391853439,2.56825159138815
2024,"non-mast","SU",25996,"M",1366.59280431156,41.215,7.22080739620667,3.74277560812146
2023,"post-mast","KL",25999,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",25999,"F",1649.33614313464,62.483,7.4087342692578,4.15077215352074
2022,"mast","KL",26013,"M",55553.9937155969,2848.786,10.9251286868977,7.95499918272417
2022,"mast","KL",26014,"M",1924.334583402,2848.786,7.56285504117823,7.95499918272417
2023,"post-mast","KL",26017,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",26017,"F",2419.02634326414,62.483,7.79153370473782,4.15077215352074
2022,"mast","KL",26018,"M",6902.3954008637,2848.786,8.8397686566319,7.95499918272417
2023,"post-mast","KL",26018,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",26018,"M",6508.98727915635,62.483,8.78109278115406,4.15077215352074
2022,"mast","KL",26019,"M",11922.5077449906,2848.786,9.38626717123788,7.95499918272417
2024,"non-mast","KL",26019,"M",18260.5072989907,62.483,9.81255069723674,4.15077215352074
2022,"mast","KL",26022,"M",9674.01097795417,2848.786,9.1773016525696,7.95499918272417
2023,"post-mast","KL",26022,"M",600.829594999048,4.085,6.39997434045279,1.62629502950052
2024,"non-mast","KL",26022,"M",6328.56386773144,62.483,8.75298661351202,4.15077215352074
2022,"mast","KL",26023,"M",20135.5145144082,2848.786,9.91029008845574,7.95499918272417
2023,"post-mast","KL",26023,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",26023,"M",1237.00210735098,62.483,7.12125415546521,4.15077215352074
2022,"mast","KL",26024,"M",7192.28368131213,2848.786,8.88090304761493,7.95499918272417
2023,"post-mast","KL",26024,"M",252.941841845278,4.085,5.53710527168803,1.62629502950052
2024,"non-mast","KL",26024,"M",8748.81194147198,62.483,9.07678748671749,4.15077215352074
2022,"mast","SU",26027,"M",20903.8084511361,2459.652,9.94773448092334,7.80818163445975
2023,"post-mast","SU",26027,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",26027,"M",134.303085940964,41.215,4.90751734305384,3.74277560812146
2022,"mast","SU",26028,"M",3592.36756614863,2459.652,8.186845082507,7.80818163445975
2023,"post-mast","SU",26028,"M",323.32224393195,12.043,5.78173760156218,2.56825159138815
2024,"non-mast","SU",26028,"M",9483.29012394249,41.215,9.15739203760126,3.74277560812146
2022,"mast","SU",26029,"M",9793.69693140968,2459.652,9.18959638874729,7.80818163445975
2023,"post-mast","SU",26029,"M",16.6897109721958,12.043,2.87298316955296,2.56825159138815
2024,"non-mast","SU",26029,"M",17653.3945186844,41.215,9.77874001259934,3.74277560812146
2022,"mast","SU",26030,"M",21831.3200488772,2459.652,9.99114672190317,7.80818163445975
2023,"post-mast","SU",26030,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",26030,"M",0,41.215,0,3.74277560812146
2023,"post-mast","SU",26031,"M",1077.958979263,12.043,6.9837519471703,2.56825159138815
2024,"non-mast","SU",26031,"M",16744.6888436336,41.215,9.72589612165502,3.74277560812146
2022,"mast","KL",26032,"M",14342.4176611886,2848.786,9.5710464163842,7.95499918272417
2023,"post-mast","KL",26032,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",26032,"M",729.067661789331,62.483,6.59313721722987,4.15077215352074
2023,"post-mast","KL",100004,"F",243.866129734908,4.085,5.50071165196352,1.62629502950052
2024,"non-mast","KL",100004,"F",645.073691537104,62.483,6.47091357086355,4.15077215352074
2023,"post-mast","SU",100009,"F",609.774407415519,12.043,6.41472767236108,2.56825159138815
2024,"non-mast","SU",100009,"F",69.5077374606742,41.215,4.25572245501124,3.74277560812146
2023,"post-mast","SU",100010,"M",203.570840629489,12.043,5.32091432444328,2.56825159138815
2024,"non-mast","SU",100010,"M",907.92027688745,41.215,6.81225738613702,3.74277560812146
2023,"post-mast","KL",100011,"M",359.97415822383,4.085,5.88880637190313,1.62629502950052
2023,"post-mast","SU",100018,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100018,"F",2441.01749183927,41.215,7.80057981756034,3.74277560812146
2023,"post-mast","SU",100019,"M",27.7943683380097,12.043,3.36017982420161,2.56825159138815
2024,"non-mast","SU",100019,"M",3337.68039505136,41.215,8.11333091659962,3.74277560812146
2023,"post-mast","SU",100021,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100021,"F",2608.69999972462,41.215,7.86699055107608,3.74277560812146
2023,"post-mast","SU",100022,"M",106.901416684653,12.043,4.68121800178543,2.56825159138815
2024,"non-mast","SU",100022,"M",0,41.215,0,3.74277560812146
2023,"post-mast","SU",100023,"F",0,12.043,0,2.56825159138815
2023,"post-mast","SU",100029,"M",1138.0419387629,12.043,7.03794278345668,2.56825159138815
2024,"non-mast","SU",100029,"M",20298.8336991636,41.215,9.91836797283689,3.74277560812146
2023,"post-mast","SU",100031,"M",61.54467274845,12.043,4.13588106539544,2.56825159138815
2023,"post-mast","SU",100032,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100032,"M",4431.2164378884,41.215,8.39665506249835,3.74277560812146
2023,"post-mast","KL",100039,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100040,"F",0,62.483,0,4.15077215352074
2024,"non-mast","SU",100047,"M",5435.12982363554,41.215,8.60082265718519,3.74277560812146
2023,"post-mast","KL",100049,"M",97.280289183034,4.085,4.58782349008896,1.62629502950052
2024,"non-mast","KL",100049,"M",1256.63706143592,62.483,7.13698989121202,4.15077215352074
2023,"post-mast","KL",100050,"M",124.005643354197,4.085,4.82835888311679,1.62629502950052
2024,"non-mast","KL",100050,"M",2258.21606930851,62.483,7.72277316010494,4.15077215352074
2023,"post-mast","KL",100051,"F",0,4.085,0,1.62629502950052
2023,"post-mast","KL",100052,"M",0,4.085,0,1.62629502950052
2023,"post-mast","SU",100060,"M",123.11116211255,12.043,4.8211776326666,2.56825159138815
2024,"non-mast","SU",100060,"M",5770.05850709325,41.215,8.66061079278005,3.74277560812146
2023,"post-mast","KL",100065,"M",0,4.085,0,1.62629502950052
2023,"post-mast","KL",100068,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100068,"M",75.9218224617533,62.483,4.34278961339042,4.15077215352074
2023,"post-mast","KL",100070,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100070,"M",1594.35827169682,62.483,7.37485361174875,4.15077215352074
2023,"post-mast","KL",100071,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100071,"F",1493.30370800635,62.483,7.30941563017795,4.15077215352074
2023,"post-mast","SU",100078,"M",95.9931088596881,12.043,4.5746399332961,2.56825159138815
2024,"non-mast","SU",100078,"M",0,41.215,0,3.74277560812146
2024,"non-mast","SU",100079,"M",0,41.215,0,3.74277560812146
2023,"post-mast","KL",100103,"F",855.036800552022,4.085,6.75231336651673,1.62629502950052
2024,"non-mast","KL",100103,"F",477.08575103265,62.483,6.16979011186781,4.15077215352074
2023,"post-mast","KL",100104,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100104,"F",8377.58040957278,62.483,9.033433776927,4.15077215352074
2023,"post-mast","SU",100108,"M",548.906049752217,12.043,6.30974744500302,2.56825159138815
2024,"non-mast","SU",100108,"M",0,41.215,0,3.74277560812146
2023,"post-mast","SU",100111,"M",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100111,"M",7866.41710489494,41.215,8.97048509248584,3.74277560812146
2024,"non-mast","SU",100120,"F",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100121,"M",7880.1615727544,62.483,8.97223057969842,4.15077215352074
2024,"non-mast","SU",100127,"F",0,41.215,0,3.74277560812146
2024,"non-mast","SU",100128,"F",904.77868423386,41.215,6.8087949983147,3.74277560812146
2023,"post-mast","SU",100151,"M",148.538427652542,12.043,5.00755340095545,2.56825159138815
2024,"non-mast","SU",100151,"M",8227.43846066997,41.215,9.01535153820453,3.74277560812146
2023,"post-mast","SU",100152,"M",197.484004863158,12.043,5.29070851684603,2.56825159138815
2024,"non-mast","SU",100152,"M",3207.04250053958,41.215,8.07341621719652,3.74277560812146
2023,"post-mast","SU",100169,"M",0,12.043,0,2.56825159138815
2024,"non-mast","KL",100170,"F",836.099978167884,62.483,6.72994351158535,4.15077215352074
2024,"non-mast","SU",100180,"F",0,41.215,0,3.74277560812146
2023,"post-mast","KL",100185,"F",5.99956930373051,4.085,1.94584861912389,1.62629502950052
2024,"non-mast","KL",100185,"F",0,62.483,0,4.15077215352074
2023,"post-mast","KL",100187,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100205,"F",4258.60337486616,62.483,8.35693133043741,4.15077215352074
2023,"post-mast","KL",100207,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100207,"F",47.3420559603462,62.483,3.87830190561514,4.15077215352074
2023,"post-mast","KL",100208,"M",0,4.085,0,1.62629502950052
2023,"post-mast","SU",100217,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100217,"F",0,41.215,0,3.74277560812146
2023,"post-mast","SU",100218,"F",310.559523776741,12.043,5.74159040753839,2.56825159138815
2024,"non-mast","SU",100218,"F",0,41.215,0,3.74277560812146
2023,"post-mast","KL",100222,"M",22.6892802759263,4.085,3.16502263678585,1.62629502950052
2024,"non-mast","KL",100222,"M",1305.13539802571,62.483,7.17482797829547,4.15077215352074
2023,"post-mast","KL",100227,"F",302.574642448867,4.085,5.71562751913755,1.62629502950052
2024,"non-mast","KL",100227,"F",0,62.483,0,4.15077215352074
2023,"post-mast","KL",100232,"M",398.49139315378,4.085,5.99019222092865,1.62629502950052
2024,"non-mast","KL",100232,"M",2862.7763055837,62.483,7.95989641943785,4.15077215352074
2023,"post-mast","KL",100233,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100233,"F",57227.2517777917,62.483,10.9548029676326,4.15077215352074
2023,"post-mast","KL",100234,"M",50.5709150765357,4.085,3.94295785226331,1.62629502950052
2024,"non-mast","KL",100234,"M",0,62.483,0,4.15077215352074
2023,"post-mast","SU",100245,"F",255.58165233892,12.043,5.54744694665906,2.56825159138815
2024,"non-mast","SU",100245,"F",1562.28784669142,41.215,7.35454647641593,3.74277560812146
2023,"post-mast","KL",100247,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100247,"M",2821.32473584883,62.483,7.94531619873668,4.15077215352074
2023,"post-mast","KL",100262,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100262,"M",0,62.483,0,4.15077215352074
2023,"post-mast","KL",100263,"F",8.39939702522271,4.085,2.2406455409656,1.62629502950052
2024,"non-mast","KL",100263,"F",4146.90230273853,62.483,8.33035801621248,4.15077215352074
2023,"post-mast","KL",100264,"F",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100264,"F",736.310778185108,62.483,6.60300948334136,4.15077215352074
2023,"post-mast","KL",100265,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100265,"M",5759.58653158129,62.483,8.65879457690531,4.15077215352074
2023,"post-mast","SU",100266,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100266,"F",0,41.215,0,3.74277560812146
2024,"non-mast","SU",100267,"M",0,41.215,0,3.74277560812146
2023,"post-mast","SU",100268,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100268,"F",549.778714378214,41.215,6.31133312118804,3.74277560812146
2023,"post-mast","SU",100269,"M",103.672557568463,12.043,4.65083697815758,2.56825159138815
2024,"non-mast","SU",100269,"M",69.8131700797732,41.215,4.26004500147635,3.74277560812146
2023,"post-mast","SU",100270,"F",0,12.043,0,2.56825159138815
2024,"non-mast","SU",100270,"F",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100271,"M",610.865238198015,62.483,6.41651205924211,4.15077215352074
2023,"post-mast","KL",100272,"M",0,4.085,0,1.62629502950052
2024,"non-mast","KL",100272,"M",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100273,"F",2937.38913110646,62.483,7.98561679558304,4.15077215352074
2024,"non-mast","KL",100277,"M",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100278,"F",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100283,"M",5086.93663786267,62.483,8.53462765169215,4.15077215352074
2024,"non-mast","KL",100284,"M",3568.9801541719,62.483,8.18031531570274,4.15077215352074
2024,"non-mast","KL",100286,"M",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100290,"M",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100294,"M",5322.38155395671,62.483,8.57986401085121,4.15077215352074
2024,"non-mast","SU",100300,"M",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100329,"M",19.6349540849362,62.483,3.026986438096,4.15077215352074
2024,"non-mast","SU",100334,"M",0,41.215,0,3.74277560812146
2024,"non-mast","SU",100336,"M",7644.54212373516,41.215,8.94187802804459,3.74277560812146
2024,"non-mast","SU",100361,"F",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100365,"F",660.912554498953,62.483,6.49513345431009,4.15077215352074
2024,"non-mast","SU",100395,"M",6800.15183162031,41.215,8.82484726382283,3.74277560812146
2024,"non-mast","KL",100396,"F",1562.15694699752,62.483,7.35446273932629,4.15077215352074
2024,"non-mast","KL",100435,"M",0,62.483,0,4.15077215352074
2024,"non-mast","KL",100439,"M",1114.21819447318,62.483,7.01680535485988,4.15077215352074
2024,"non-mast","KL",100450,"F",0,62.483,0,4.15077215352074
2024,"non-mast","SU",100453,"M",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100458,"F",13602.2235254178,62.483,9.51806206756619,4.15077215352074
2024,"non-mast","SU",100478,"F",0,41.215,0,3.74277560812146
2024,"non-mast","SU",100479,"M",0,41.215,0,3.74277560812146
2024,"non-mast","KL",100484,"M",8017.60625134895,62.483,8.98951990163727,4.15077215352074
2024,"non-mast","KL",100485,"M",9272.93431584587,62.483,9.1349629823132,4.15077215352074
2024,"non-mast","KL",100486,"F",7833.03768295055,62.483,8.96623332439426,4.15077215352074
