"grid","census_date","year","reflo","locx","locy","squirrel_id"
"KL",2023-05-15,2023,"C.5","C.5","5.0",25751
"KL",2023-05-15,2023,"K6","K.0","6.2",100011
"KL",2023-05-15,2023,"-512","-5.0","12.0",24835
"KL",2023-05-15,2023,"A8","A.0","8.0",25973
"KL",2023-05-15,2023,"H9","G.8","9.0",26024
"KL",2023-05-15,2023,"-114.","-1.0","14.5",100050
"KL",2023-05-15,2023,"L.17","L.3","16.8",100055
"KL",2023-05-15,2023,"-59","-5.0","9.0",25704
"KL",2023-05-15,2023,"A3.","A.0","3.3",25488
"KL",2023-05-15,2023,"05.","0.1","5.5",26032
"KL",2023-05-15,2023,"E11","D.9","10.9",26018
"KL",2023-05-15,2023,"M.15","M.7","14.9",100068
"KL",2023-05-15,2023,"I19.","I.1","19.4",26023
"KL",2023-05-15,2023,"-55","-5.0","5.0",25838
"KL",2023-05-15,2023,"D.5.","D.5","5.6",26022
"KL",2023-05-15,2023,"-6.9","-6.7","9.0",25992
"KL",2023-05-15,2023,"-7.12.","-7.7","12.7",25974
"KL",2023-05-15,2023,"-8.12","-8.5","12.0",25583
"KL",2023-05-15,2023,"N6","N.0","6.0",25767
"KL",2023-05-15,2023,"E1","E.0","1.3",25437
"KL",2023-05-15,2023,"E15","E.0","14.7",25555
"KL",2023-05-15,2023,"C.17","C.6","16.9",25422
"KL",2023-05-15,2023,"D7","D.0","7.0",100247
"SU",2023-05-15,2023,"H.5","H.6","5.1",25386
"SU",2023-05-15,2023,"K.8","K.5","8.0",100108
"KL",2023-05-15,2023,"-4.10","-4.6","10.0",25591
"KL",2023-05-15,2023,"-0.12","-0.3","12.0",25913
"KL",2023-05-15,2023,"-7.9","-7.5","9.2",25983
"KL",2023-05-15,2023,"-2.5","-2.5","5.1",25835
"KL",2023-05-15,2023,"-7.6","-7.5","6.2",25982
"KL",2023-05-15,2023,"-310","-3.0","10.0",100049
"KL",2023-05-15,2023,"H.3.","H.7","3.4",25736
"KL",2023-05-15,2023,"F18.","F.0","18.6",25098
"KL",2023-05-15,2023,"H15","H.0","15.0",25487
"KL",2023-05-15,2023,"J1","J.0","1.0",25984
"KL",2023-05-15,2023,"K.15","K.7","14.9",100056
"KL",2023-05-15,2023,"L.12","L.2","12.0",100004
"KL",2023-05-15,2023,"M.15","M.7","14.9",100231
"KL",2023-05-15,2023,"M.8","M.6","7.9",100071
"KL",2023-05-15,2023,"O.8","O.7","8.0",100234
"KL",2023-05-15,2023,"-2.11","-2.4","11.0",25752
"KL",2023-05-15,2023,"H1","H.0","0.8",24424
"KL",2024-05-15,2024,"-0.12","-0.3","12.0",25913
"KL",2024-05-15,2024,"-1.8.","-1.5","8.5",100227
"KL",2024-05-15,2024,"-55","-5.0","5.0",25838
"KL",2024-05-15,2024,"L10","K.9","9.8",25999
"KL",2024-05-15,2024,"N1.","N.1","1.3",100273
"KL",2024-05-15,2024,"O6","O.5","6.4",100263
"KL",2024-05-15,2024,"O.2","O.5","2.0",25290
"SU",2024-05-15,2024,"K.15","K.4","15.0",25972
"SU",2024-05-15,2024,"-117","-0.9","17.0",100218
"SU",2024-05-15,2024,"-13","-1.0","3.0",100018
"SU",2024-05-15,2024,"0.3","0.5","3.0",24940
"SU",2024-05-15,2024,"A7","A.0","7.0",25993
"SU",2024-05-15,2024,"B.10.","B.6","10.7",100009
"SU",2024-05-15,2024,"B.9.","B.3","9.5",25342
"SU",2024-05-15,2024,"G3","G.0","2.8",25967
"SU",2024-05-15,2024,"H.5","H.6","5.1",25386
"SU",2024-05-15,2024,"J.4","J.5","4.2",25966
"SU",2024-05-15,2024,"M4.","M.0","4.5",100266
"SU",2024-05-15,2024,"N7.","M.9","7.5",25857
"SU",2024-05-15,2024,"N9","N.0","9.0",100021
"SU",2024-05-15,2024,"Q11","Q.1","10.8",100023
"SU",2024-05-15,2024,"Q3.","Q.0","3.5",100245
"SU",2024-05-15,2024,"S8","S.0","7.9",25965
"SU",2024-05-15,2024,"T6","T.1","6.0",100268
"SU",2024-05-15,2024,"U5.","U.0","5.5",25549
"SU",2024-05-15,2024,"N5.","N.0","5.5",100120
"SU",2024-05-15,2024,"B.12.","B.4","12.8",100010
"SU",2024-05-15,2024,"B.3","B.3","3.0",26030
"SU",2024-05-15,2024,"B6","A.8","5.7",25485
"SU",2024-05-15,2024,"B7.","B.2","7.6",24796
"SU",2024-05-15,2024,"C.5","C.5","5.2",25916
"SU",2024-05-15,2024,"G.14.","G.5","14.5",25865
"SU",2024-05-15,2024,"Q9","Q.0","8.9",25461
"SU",2024-05-15,2024,"E11.","E.0","11.5",26029
"SU",2024-05-15,2024,"D9","D.0","9.0",100151
"SU",2024-05-15,2024,"G8","F.9","8.1",26027
"SU",2024-05-15,2024,"I14.","I.0","14.5",25996
"SU",2024-05-15,2024,"K6.","K.0","6.5",25904
"SU",2024-05-15,2024,"L10.","L.0","10.5",25995
"SU",2024-05-15,2024,"K.1","K.3","1.0",25462
"SU",2024-05-15,2024,"G.5","G.5","5.0",25884
"SU",2024-05-15,2024,"N4","M.8","3.9",100078
"SU",2024-05-15,2024,"O11","O.0","11.0",25476
"SU",2024-05-15,2024,"P3","O.9","3.0",100267
"SU",2024-05-15,2024,"R4","R.0","4.0",100022
"KL",2024-05-15,2024,"I5","I.2","4.9",25737
"SU",2024-05-15,2024,"D15","D.1","14.8",100269
"SU",2024-05-15,2024,"E.1.","E.3","1.5",25878
"SU",2024-05-15,2024,"R.2","R.5","2.0",25478
"SU",2024-05-15,2024,"T.7.","T.5","7.5",100032
"SU",2024-05-15,2024,"-2.6","-2.4","6.1",100079
"SU",2024-05-15,2024,"Q7","Q.3","7.0",100060
"KL",2024-05-15,2024,"-110","-1.1","10.2",100051
"KL",2024-05-15,2024,"-114","-1.2","14.5",100050
"KL",2024-05-15,2024,"-2.11","-2.4","11.0",25752
"KL",2024-05-15,2024,"-27","-2.0","6.7",100103
"KL",2024-05-15,2024,"-310","-3.0","10.0",100049
"KL",2024-05-15,2024,"-38","-3.0","8.0",25837
"KL",2024-05-15,2024,"-4.13","-4.1","13.3",25854
"KL",2024-05-15,2024,"-513","-5.3","12.8",25917
"KL",2024-05-15,2024,"-512","-5.0","12.0",24835
"KL",2024-05-15,2024,"-53","-4.9","3.3",24609
"KL",2024-05-15,2024,"-6.9","-6.7","9.0",25992
"KL",2024-05-15,2024,"-611","-5.9","11.3",25591
"KL",2024-05-15,2024,"-612","-6.5","12.0",100272
"KL",2024-05-15,2024,"-7.9","-7.5","9.2",25983
"KL",2024-05-15,2024,"-7.6","-7.5","6.2",25982
"KL",2024-05-15,2024,"05.","0.1","5.5",26032
"KL",2024-05-15,2024,"0.11","0.7","11.0",25852
"KL",2024-05-15,2024,"A8","A.0","8.0",25973
"KL",2024-05-15,2024,"B.10.","B.6","10.5",25558
"KL",2024-05-15,2024,"B.5.","B.4","5.5",26019
"KL",2024-05-15,2024,"B2","A.9","2.0",100222
"KL",2024-05-15,2024,"A3.","A.0","3.3",25488
"KL",2024-05-15,2024,"C.0.","C.8","0.6",25794
"KL",2024-05-15,2024,"C.19","C.5","19.0",100233
"KL",2024-05-15,2024,"C13","C.0","13.0",100285
"KL",2024-05-15,2024,"-14","-1.0","4.0",100232
"KL",2024-05-15,2024,"C8.","C.0","8.3",25975
"KL",2024-05-15,2024,"D7","D.0","7.0",100247
"KL",2024-05-15,2024,"E11","D.9","10.9",26018
"KL",2024-05-15,2024,"E15","E.0","14.7",25555
"KL",2024-05-15,2024,"F17","F.0","17.0",25611
"KL",2024-05-15,2024,"F17","F.0","17.0",25186
"KL",2024-05-15,2024,"F3","E.7","2.8",25863
"KL",2024-05-15,2024,"G9","G.3","9.2",100396
"KL",2024-05-15,2024,"G10.","G.1","10.5",25902
"KL",2024-05-15,2024,"G16","G.1","16.0",100278
"KL",2024-05-15,2024,"H.3.","H.7","3.4",25736
"KL",2024-05-15,2024,"H1","H.0","0.8",100104
"KL",2024-05-15,2024,"H11","H.0","11.2",25899
"KL",2024-05-15,2024,"H12","H.0","12.0",25239
"KL",2024-05-15,2024,"H4.","H.0","4.5",25275
"KL",2024-05-15,2024,"M14","L.8","13.9",100052
"KL",2024-05-15,2024,"H9","G.8","9.0",26024
"KL",2024-05-15,2024,"I.16","I.6","16.0",25605
"KL",2024-05-15,2024,"I17.","I.0","17.3",25604
"KL",2024-05-15,2024,"I21","I.0","21.0",25174
"KL",2024-05-15,2024,"I.20.","I.6","20.3",25423
"KL",2024-05-15,2024,"K6","K.0","6.2",24002
"KL",2024-05-15,2024,"J.6.","J.3","6.5",25870
"KL",2024-05-15,2024,"J.9","J.2","9.0",25513
"KL",2024-05-15,2024,"J1","J.0","1.0",100121
"KL",2024-05-15,2024,"J11","J.1","11.0",25514
"KL",2024-05-15,2024,"J14","J.0","14.0",25985
"KL",2024-05-15,2024,"L.1","L.5","0.9",100065
"KL",2024-05-15,2024,"K.15","K.7","14.9",100068
"KL",2024-05-15,2024,"L.17","L.3","16.8",100264
"KL",2024-05-15,2024,"M10","M.1","10.1",100207
"KL",2024-05-15,2024,"L11","K.6","10.5",25970
"KL",2024-05-15,2024,"K7.","K.0","7.5",100170
"KL",2024-05-15,2024,"M.12.","M.6","12.4",25881
"KL",2024-05-15,2024,"M.15","M.7","14.9",100265
"KL",2024-05-15,2024,"N8.","N.0","8.7",100071
"KL",2024-05-15,2024,"M7","L.9","7.1",100185
"KL",2024-05-15,2024,"O.8","O.7","8.0",100234
"KL",2024-05-15,2024,"O1","O.0","1.0",24033
"KL",2024-05-15,2024,"P1","P.1","0.5",100365
"KL",2024-05-15,2024,"P9","P.0","9.0",25763
"SU",2024-05-15,2024,"T3","T.1","3.0",100019
"SU",2024-05-15,2024,"K.8","K.5","8.0",100108
"SU",2024-05-15,2024,"-118","-1.1","18.1",100047
"KL",2024-05-15,2024,"-2.5","-2.5","5.1",25835
"KL",2024-05-15,2024,"-59","-5.0","9.0",100262
"KL",2024-05-15,2024,"-610","-6.2","9.8",25753
"KL",2024-05-15,2024,"-8.12","-8.5","12.0",25583
"KL",2024-05-15,2024,"F.20.","F.3","20.7",100290
"KL",2024-05-15,2024,"I19.","I.1","19.4",26023
"KL",2024-05-15,2024,"F6.","F.0","6.5",26017
"KL",2024-05-15,2024,"F18.","F.0","18.6",25098
"KL",2024-05-15,2024,"G.2","G.3","2.0",100276
"KL",2024-05-15,2024,"H15","H.0","15.0",25487
"KL",2024-05-15,2024,"L.12","L.2","12.0",100004
"KL",2024-05-15,2024,"N.16.","N.5","16.5",100277
"KL",2024-05-15,2024,"O.2.","O.3","2.5",25823
"SU",2024-05-15,2024,"E3.","E.1","3.4",100274
"SU",2024-05-15,2024,"R11","R.5","10.9",25486
"SU",2024-05-15,2024,"J.2.","J.4","2.6",100217
"SU",2024-05-15,2024,"E.4.","E.4","4.5",25994
"SU",2024-05-15,2024,"S1","S.3","1.1",100111
"KL",2024-05-15,2024,"-113","-1.0","13.3",25948
"KL",2024-05-15,2024,"-7.12.","-7.7","12.7",25974
"KL",2024-05-15,2024,"B15.","B.1","15.5",100458
"KL",2024-05-15,2024,"C.17","C.6","16.9",25422
"KL",2024-05-15,2024,"D.5.","D.5","5.6",26022
"KL",2024-05-15,2024,"D4","D.0","4.0",100271
"KL",2024-05-15,2024,"G3.","G.0","3.5",100040
"KL",2024-05-15,2024,"I19.","I.1","19.4",26023
"KL",2024-05-15,2024,"E1","E.0","1.3",25437
"SU",1991-05-15,1991,"B.10.","B.6","10.7",1077
"SU",1991-05-15,1991,"C.6","C.3","6.5",1135
"SU",1991-05-15,1991,"B7.","B.2","7.6",1232
"SU",1991-05-15,1991,"A.4.","A.4","4.7",1234
"SU",1991-05-15,1991,"B1.","B.0","1.5",1251
"SU",1991-05-15,1991,"B.3","B.3","3.0",1252
"SU",1991-05-15,1991,"C.4","C.4","4.0",1253
"SU",1991-05-15,1991,"C.15.","C.2","15.7",1254
"SU",1991-05-15,1991,"B.15","B.5","15.0",1266
"SU",1991-05-15,1991,"-0.4","-0.5","4.0",1278
"SU",1991-05-15,1991,"A19","A.2","19.0",1279
"SU",1991-05-15,1991,"-22","-2.0","2.0",1284
"SU",1991-05-15,1991,"C12","C.2","11.9",1295
"SU",1991-05-15,1991,"B.18","B.3","17.8",1299
"SU",1991-05-15,1991,"0.3","0.5","3.0",1304
"SU",1991-05-15,1991,"B.4.","B.4","4.7",1355
"SU",1991-05-15,1991,"D18","C.9","18.1",1417
"SU",1991-05-15,1991,"-14.","-1.0","4.5",1503
"SU",1991-05-15,1991,"C13","B.8","12.9",1516
"SU",1991-05-15,1991,"A6","0.7","6.0",1622
"SU",1991-05-15,1991,"D7.","D.0","7.7",1654
"SU",1991-05-15,1991,"A10","A.1","10.0",1689
"SU",1991-05-15,1991,"A.6.","A.5","6.6",1935
"SU",1991-05-15,1991,"B12","B.0","11.9",2119
"SU",1991-05-15,1991,"-218.","-2.0","18.5",2227
"KL",1992-05-15,1992,"-49","-4.0","9.0",1273
"KL",1992-05-15,1992,"M2","M.0","2.0",1288
"KL",1992-05-15,1992,"A10.","A.1","10.5",1319
"KL",1992-05-15,1992,"B9.","B.0","9.5",1319
"KL",1992-05-15,1992,"L2","L.0","2.0",1320
"KL",1992-05-15,1992,"E9.","E.0","9.5",1321
"KL",1992-05-15,1992,"E.8.","E.4","8.5",1321
"KL",1992-05-15,1992,"I2.","I.1","2.6",1464
"KL",1992-05-15,1992,"G.10.","G.1","10.5",1465
"KL",1992-05-15,1992,"I5","I.2","4.9",1574
"KL",1992-05-15,1992,"G.1.","G.3","1.5",1575
"KL",1992-05-15,1992,"D7","D.0","7.0",1585
"KL",1992-05-15,1992,"-50","-5.0","0.0",1591
"KL",1992-05-15,1992,"-41.","-4.0","1.5",1740
"KL",1992-05-15,1992,"-21","-1.9","1.0",1890
"KL",1992-05-15,1992,"05.","0.1","5.5",1944
"KL",1992-05-15,1992,"07","0.0","6.9",1944
"KL",1992-05-15,1992,"-13","-1.3","3.0",2453
"KL",1992-05-15,1992,"0.12","0.4","12.0",2755
"KL",1992-05-15,1992,"0.12","0.4","12.0",2755
"KL",1992-05-15,1992,"A.7","A.5","7.0",3618
"KL",1992-05-15,1992,"B.0","B.5","0.0",4108
"SU",1992-05-15,1992,"B1.","B.0","1.5",1251
"SU",1992-05-15,1992,"B.3","B.3","3.0",1252
"SU",1992-05-15,1992,"C.4","C.4","4.0",1253
"SU",1992-05-15,1992,"F.1","F.5","1.2",1255
"SU",1992-05-15,1992,"L3","K.9","2.9",1258
"SU",1992-05-15,1992,"P3","O.9","3.0",1259
"SU",1992-05-15,1992,"O9","O.0","8.9",1260
"SU",1992-05-15,1992,"D15","D.1","14.8",1266
"SU",1992-05-15,1992,"L.14","L.6","13.9",1267
"SU",1992-05-15,1992,"B7.","B.2","7.6",1269
"SU",1992-05-15,1992,"R3","R.0","3.0",1270
"SU",1992-05-15,1992,"L1","L.0","1.0",1271
"SU",1992-05-15,1992,"A19","A.2","19.0",1279
"SU",1992-05-15,1992,"G3","G.0","2.8",1287
"SU",1992-05-15,1992,"B.10.","B.6","10.7",1295
"SU",1992-05-15,1992,"C12","C.2","11.9",1295
"SU",1992-05-15,1992,"0.3","0.5","3.0",1304
"SU",1992-05-15,1992,"B.9.","B.3","9.5",1328
"SU",1992-05-15,1992,"D9","D.0","9.0",1352
"SU",1992-05-15,1992,"C.5","C.5","5.2",1355
"SU",1992-05-15,1992,"-21","-2.0","1.0",1361
"SU",1992-05-15,1992,"D18","C.9","18.1",1417
"SU",1992-05-15,1992,"S1","S.3","1.1",1501
"SU",1992-05-15,1992,"-14.","-1.0","4.5",1503
"SU",1992-05-15,1992,"F9.","F.0","9.6",1516
"SU",1992-05-15,1992,"G.16","G.5","16.0",1517
"SU",1992-05-15,1992,"N11","N.0","11.0",1518
"SU",1992-05-15,1992,"-36","-3.0","6.0",1519
"SU",1992-05-15,1992,"L.12","L.5","12.0",1547
"SU",1992-05-15,1992,"I4","I.3","3.8",1548
"SU",1992-05-15,1992,"Q4","Q.0","4.0",1555
"SU",1992-05-15,1992,"R1","R.0","1.0",1555
"SU",1992-05-15,1992,"Q11","Q.1","10.8",1556
"SU",1992-05-15,1992,"K.5","K.7","5.0",1562
"SU",1992-05-15,1992,"M4.","M.0","4.5",1562
"SU",1992-05-15,1992,"T.4","T.6","4.2",1579
"SU",1992-05-15,1992,"C.6.","C.7","6.4",1617
"SU",1992-05-15,1992,"E.11.","E.2","11.6",1620
"SU",1992-05-15,1992,"B.15","B.5","15.0",1621
"SU",1992-05-15,1992,"C.15.","C.2","15.7",1621
"SU",1992-05-15,1992,"A6","0.7","6.0",1622
"SU",1992-05-15,1992,"-117","-0.9","17.0",1623
"SU",1992-05-15,1992,"L10.","L.0","10.5",1628
"SU",1992-05-15,1992,"E3.","E.1","3.4",1636
"SU",1992-05-15,1992,"K1","K.0","1.0",1637
"SU",1992-05-15,1992,"D7.","D.0","7.7",1654
"SU",1992-05-15,1992,"E.1.","E.3","1.5",1655
"SU",1992-05-15,1992,"K15","K.0","15.0",1684
"SU",1992-05-15,1992,"Q.6","Q.8","6.0",1688
"SU",1992-05-15,1992,"A10","A.1","10.0",1689
"SU",1992-05-15,1992,"K.12","K.3","11.8",1693
"SU",1992-05-15,1992,"J.12","J.4","12.1",1727
"SU",1992-05-15,1992,"02","0.6","1.3",1748
"SU",1992-05-15,1992,"L.8.","L.5","8.5",1906
"SU",1992-05-15,1992,"N7.","M.9","7.5",1910
"SU",1992-05-15,1992,"N9","N.0","9.0",1910
"SU",1992-05-15,1992,"Q9","Q.0","8.9",1911
"SU",1992-05-15,1992,"E.5.","E.5","5.6",1920
"SU",1992-05-15,1992,"A.6.","A.5","6.6",1935
"SU",1992-05-15,1992,"M7","M.0","7.0",1937
"SU",1992-05-15,1992,"G5.","G.2","5.5",1941
"SU",1992-05-15,1992,"H.12","H.5","12.0",2077
"SU",1992-05-15,1992,"J8","J.0","8.1",2098
"SU",1992-05-15,1992,"C13","B.8","12.9",2119
"SU",1992-05-15,1992,"-218.","-2.0","18.5",2227
"SU",1992-05-15,1992,"G11","G.2","11.2",2295
"SU",1992-05-15,1992,"O6","O.2","5.7",2388
"SU",1992-05-15,1992,"O1.","O.0","1.7",2409
"SU",1992-05-15,1992,"J7","J.0","6.8",2475
"SU",1992-05-15,1992,"I1.","H.7","1.9",2477
"SU",1992-05-15,1992,"F14","F.0","14.0",2487
"SU",1992-05-15,1992,"G8","F.9","8.1",2533
"SU",1992-05-15,1992,"H.14","H.6","14.0",2576
"SU",1992-05-15,1992,"O16","O.2","15.9",2697
"SU",1992-05-15,1992,"B.18","B.3","17.8",3160
"SU",1992-05-15,1992,"C18","B.8","18.1",3160
"SU",1992-05-15,1992,"I2.","I.3","2.3",3168
"SU",1992-05-15,1992,"-0.4","-0.5","4.0",3466
"SU",1992-05-15,1992,"T5","T.0","5.0",3489
"KL",1993-05-15,1993,"G.1.","G.3","1.5",1667
"KL",1993-05-15,1993,"H6","H.3","6.2",1680
"KL",1993-05-15,1993,"-41.","-4.0","1.5",1740
"KL",1993-05-15,1993,"E11","D.9","10.9",1772
"KL",1993-05-15,1993,"04.","0.0","4.7",1883
"KL",1993-05-15,1993,"J.6.","J.3","6.5",1888
"KL",1993-05-15,1993,"-14.","-1.0","4.5",1890
"KL",1993-05-15,1993,"-2.11","-2.4","11.0",1891
"KL",1993-05-15,1993,"-312.","-3.0","12.5",1898
"KL",1993-05-15,1993,"-50","-5.0","0.0",1938
"KL",1993-05-15,1993,"-17","-1.0","7.0",1944
"KL",1993-05-15,1993,"B.5.","B.4","5.5",1945
"KL",1993-05-15,1993,"E.8.","E.4","8.5",1956
"KL",1993-05-15,1993,"A5.","A.0","5.5",2072
"KL",1993-05-15,1993,"O1","O.0","1.0",2309
"KL",1993-05-15,1993,"C.17","C.6","16.9",2338
"KL",1993-05-15,1993,"C.1","C.5","1.5",2386
"KL",1993-05-15,1993,"G.9.","G.4","9.5",2387
"KL",1993-05-15,1993,"M.0.","M.5","0.5",2427
"KL",1993-05-15,1993,"01","0.1","1.0",2452
"KL",1993-05-15,1993,"B4.","B.0","4.5",2453
"KL",1993-05-15,1993,"-414","-4.4","14.0",2493
"KL",1993-05-15,1993,"L0.","L.2","0.6",2507
"KL",1993-05-15,1993,"I10.","H.6","10.3",2513
"KL",1993-05-15,1993,"J1","J.0","1.0",2526
"KL",1993-05-15,1993,"-21","-1.9","1.0",2527
"KL",1993-05-15,1993,"-1.6","-1.2","5.9",2544
"KL",1993-05-15,1993,"D3.","D.0","3.5",2583
"KL",1993-05-15,1993,"B.10.","B.6","10.5",2683
"KL",1993-05-15,1993,"0.12","0.4","12.0",2755
"KL",1993-05-15,1993,"J5","J.0","5.0",2756
"KL",1993-05-15,1993,"09","0.0","9.0",2771
"KL",1993-05-15,1993,"C.9.","C.5","9.5",2776
"KL",1993-05-15,1993,"G3.","G.0","3.5",2937
"KL",1993-05-15,1993,"F.0.","F.8","0.7",3159
"KL",1993-05-15,1993,"D7","D.0","7.0",3482
"KL",1993-05-15,1993,"J.9","J.2","9.0",3496
"KL",1993-05-15,1993,"-37","-3.0","7.0",3506
"KL",1993-05-15,1993,"K.10","K.5","10.0",3507
"KL",1993-05-15,1993,"D.5.","D.5","5.6",3521
"KL",1993-05-15,1993,"B.13.","B.3","13.7",3525
"KL",1993-05-15,1993,"-110","-1.1","10.2",3611
"KL",1993-05-15,1993,"B.7","B.7","7.0",3618
"KL",1993-05-15,1993,"A.7","A.5","7.0",3618
"KL",1993-05-15,1993,"G11","G.3","11.0",3647
"KL",1993-05-15,1993,"F.0.","F.8","0.7",3750
"KL",1993-05-15,1993,"C2.","C.0","2.5",4108
"KL",1993-05-15,1993,"J10.","I.7","10.5",4245
"KL",1993-05-15,1993,"I2.","I.1","2.6",4686
"SU",1993-05-15,1993,"R1","R.0","1.0",1555
"SU",1993-05-15,1993,"G.16","G.5","16.0",1661
"SU",1993-05-15,1993,"-117","-0.9","17.0",1672
"SU",1993-05-15,1993,"Q11","Q.1","10.8",1677
"SU",1993-05-15,1993,"C.15.","C.2","15.7",1683
"SU",1993-05-15,1993,"K15","K.0","15.0",1684
"SU",1993-05-15,1993,"B.9.","B.3","9.5",1689
"SU",1993-05-15,1993,"J.10.","J.7","10.9",1693
"SU",1993-05-15,1993,"I4","I.3","3.8",1704
"SU",1993-05-15,1993,"J.12","J.4","12.1",1727
"SU",1993-05-15,1993,"E.1.","E.3","1.5",1744
"SU",1993-05-15,1993,"B.3","B.3","3.0",1748
"SU",1993-05-15,1993,"B7.","B.2","7.6",1830
"SU",1993-05-15,1993,"C.5","C.5","5.2",1874
"SU",1993-05-15,1993,"T.7.","T.5","7.5",1879
"SU",1993-05-15,1993,"K.8","K.5","8.0",1906
"SU",1993-05-15,1993,"L.8.","L.5","8.5",1906
"SU",1993-05-15,1993,"M4.","M.0","4.5",1907
"SU",1993-05-15,1993,"N6","M.8","6.0",1910
"SU",1993-05-15,1993,"N7.","M.9","7.5",1910
"SU",1993-05-15,1993,"Q9","Q.0","8.9",1911
"SU",1993-05-15,1993,"E.6","E.3","6.2",1920
"SU",1993-05-15,1993,"B1.","B.0","1.5",1935
"SU",1993-05-15,1993,"M7","M.0","7.0",1937
"SU",1993-05-15,1993,"G5.","G.2","5.5",1941
"SU",1993-05-15,1993,"G11","G.2","11.2",2077
"SU",1993-05-15,1993,"I9","I.0","9.0",2098
"SU",1993-05-15,1993,"J8","J.0","8.1",2098
"SU",1993-05-15,1993,"-218.","-2.0","18.5",2227
"SU",1993-05-15,1993,"H.10.","H.5","10.5",2295
"SU",1993-05-15,1993,"L.12","L.5","12.0",2296
"SU",1993-05-15,1993,"O5","O.0","5.0",2388
"SU",1993-05-15,1993,"O6","O.2","5.7",2388
"SU",1993-05-15,1993,"M2","M.1","2.0",2409
"SU",1993-05-15,1993,"N2","N.0","2.0",2409
"SU",1993-05-15,1993,"D15","D.1","14.8",2411
"SU",1993-05-15,1993,"J7","J.0","6.8",2475
"SU",1993-05-15,1993,"C.4","C.4","4.0",2476
"SU",1993-05-15,1993,"F.1","F.5","1.2",2477
"SU",1993-05-15,1993,"G4","G.0","4.0",2478
"SU",1993-05-15,1993,"D7.","D.0","7.7",2479
"SU",1993-05-15,1993,"F14","F.0","14.0",2487
"SU",1993-05-15,1993,"G.14.","G.5","14.5",2487
"SU",1993-05-15,1993,"-36","-3.0","6.0",2501
"SU",1993-05-15,1993,"0.1.","0.6","1.3",2519
"SU",1993-05-15,1993,"E.11.","E.2","11.6",2525
"SU",1993-05-15,1993,"L10.","L.0","10.5",2529
"SU",1993-05-15,1993,"G8","F.9","8.1",2533
"SU",1993-05-15,1993,"H.14","H.6","14.0",2576
"SU",1993-05-15,1993,"B.10.","B.6","10.7",2595
"SU",1993-05-15,1993,"L3","K.9","2.9",2600
"SU",1993-05-15,1993,"S1","S.3","1.1",2660
"SU",1993-05-15,1993,"T11","S.7","11.1",2672
"SU",1993-05-15,1993,"O16","O.2","15.9",2697
"SU",1993-05-15,1993,"D9","D.0","9.0",2757
"SU",1993-05-15,1993,"T6","T.1","6.0",2788
"SU",1993-05-15,1993,"N9","N.0","9.0",2789
"SU",1993-05-15,1993,"B.18","B.3","17.8",3160
"SU",1993-05-15,1993,"A19","A.2","19.0",3161
"SU",1993-05-15,1993,"I2.","I.3","2.3",3168
"SU",1993-05-15,1993,"P3","O.9","3.0",3444
"SU",1993-05-15,1993,"0.3","0.5","3.0",3466
"SU",1993-05-15,1993,"O11","O.0","11.0",3557
"SU",1993-05-15,1993,"A6","0.7","6.0",4344
"SU",1993-05-15,1993,"Q4","Q.0","4.0",4910
"KL",1994-05-15,1994,"F8","F.2","8.0",1956
"KL",1994-05-15,1994,"E.8.","E.4","8.5",1956
"KL",1994-05-15,1994,"F6.","F.0","6.5",1978
"KL",1994-05-15,1994,"0.6.","0.5","6.7",2072
"KL",1994-05-15,1994,"0.6.","0.5","6.7",2072
"KL",1994-05-15,1994,"L8","L.0","8.0",2112
"KL",1994-05-15,1994,"H.4","H.5","4.0",2135
"KL",1994-05-15,1994,"B.3","B.5","3.0",2175
"KL",1994-05-15,1994,"04.","0.0","4.7",2284
"KL",1994-05-15,1994,"O1","O.0","1.0",2309
"KL",1994-05-15,1994,"G.1.","G.3","1.5",2324
"KL",1994-05-15,1994,"-412","-4.0","12.0",2336
"KL",1994-05-15,1994,"-1.6","-1.2","5.9",2337
"KL",1994-05-15,1994,"-114.","-1.0","14.5",2338
"KL",1994-05-15,1994,"-41.","-4.0","1.5",2346
"KL",1994-05-15,1994,"-0.12","-0.3","12.0",2358
"KL",1994-05-15,1994,"-015","-0.2","15.0",2360
"KL",1994-05-15,1994,"B15.","B.1","15.5",2367
"KL",1994-05-15,1994,"B.5.","B.4","5.5",2368
"KL",1994-05-15,1994,"C5","C.0","5.0",2369
"KL",1994-05-15,1994,"C12","C.2","12.0",2370
"KL",1994-05-15,1994,"C13","C.0","13.0",2370
"KL",1994-05-15,1994,"-512","-5.0","12.0",2382
"KL",1994-05-15,1994,"B.0","B.5","0.0",2386
"KL",1994-05-15,1994,"G10.","G.1","10.5",2387
"KL",1994-05-15,1994,"F3","E.7","2.8",2398
"KL",1994-05-15,1994,"G.9.","G.4","9.5",2421
"KL",1994-05-15,1994,"H15","H.0","15.0",2422
"KL",1994-05-15,1994,"M.0.","M.5","0.5",2427
"KL",1994-05-15,1994,"C.17","C.6","16.9",2428
"KL",1994-05-15,1994,"00","0.0","0.0",2452
"KL",1994-05-15,1994,"-13","-1.3","3.0",2453
"KL",1994-05-15,1994,"-21","-1.9","1.0",2491
"KL",1994-05-15,1994,"-59","-5.0","9.0",2492
"KL",1994-05-15,1994,"-612","-6.5","12.0",2493
