"census_date","gr","squirrel_id","reflo","locx","locy"
2007-05-15,"SU",10139,"I2.","I.0","2.5"
2007-05-15,"SU",10185,"B1.","B.0","1.5"
2007-05-15,"SU",10185,"E1","E.0","1.0"
2007-05-15,"SU",10220,"P5","P.0","5.0"
2007-05-15,"SU",10240,"C12","C.0","12.0"
2007-05-15,"SU",10296,"Q7","Q.0","7.0"
2008-05-15,"CH",7936,"S11","S.0","11.0"
2008-05-15,"CH",8227,"C20","C.0","20.0"
2008-05-15,"CH",8227,"D19","D.0","19.0"
2008-05-15,"CH",8278,"E9","E.0","9.0"
2008-05-15,"CH",8283,"I12","I.0","12.0"
2008-05-15,"CH",8283,"J12","J.0","12.0"
2008-05-15,"CH",8298,"A15","A.0","15.0"
2008-05-15,"CH",8313,"P18.","P.0","18.5"
2008-05-15,"CH",8313,"R17.","R.0","17.5"
2008-05-15,"CH",8362,"L9","L.0","9.0"
2008-05-15,"CH",8370,"K3.","K.0","3.5"
2008-05-15,"CH",8407,"E15","E.0","15.0"
2008-05-15,"CH",8505,"Q20","Q.0","20.0"
2008-05-15,"CH",8506,"N12","N.0","12.0"
2008-05-15,"CH",8588,"S4","S.0","4.0"
2008-05-15,"CH",8588,"T5","T.0","5.0"
2008-05-15,"CH",8589,"R0","R.0","0.0"
2008-05-15,"CH",8596,"S18","S.0","18.0"
2008-05-15,"CH",8636,"G15","G.0","15.0"
2008-05-15,"CH",8636,"H15","H.0","15.0"
2008-05-15,"CH",8641,"I7","I.0","7.0"
2008-05-15,"CH",8641,"J7.","J.0","7.5"
2008-05-15,"CH",8664,"N16.","N.0","16.5"
2008-05-15,"CH",8669,"F4","F.0","4.0"
2008-05-15,"CH",8672,"C2.","C.0","2.5"
2008-05-15,"CH",8672,"C3.","C.0","3.5"
2008-05-15,"CH",8672,"D4","D.0","4.0"
2008-05-15,"CH",8673,"B16.","B.0","16.5"
2008-05-15,"CH",8673,"D17.","D.0","17.5"
2008-05-15,"CH",8681,"C8.","C.0","8.5"
2008-05-15,"CH",8692,"R13.","R.0","13.5"
2008-05-15,"CH",8692,"R15","R.0","15.0"
2008-05-15,"CH",8693,"I5.","I.0","5.5"
2008-05-15,"CH",8693,"I4","I.0","4.0"
2008-05-15,"CH",8708,"D12.","D.0","12.5"
2008-05-15,"CH",10062,"T7.","T.0","7.5"
2008-05-15,"CH",10065,"D7","D.0","7.0"
2008-05-15,"CH",10083,"E1","E.0","1.0"
2008-05-15,"CH",10083,"F0","F.0","0.0"
2008-05-15,"CH",10105,"F10","F.0","10.0"
2008-05-15,"CH",10125,"A8","A.0","8.0"
2008-05-15,"CH",10125,"A8.","A.0","8.5"
2008-05-15,"CH",10157,"T0","T.0","0.0"
2008-05-15,"CH",10157,"T1","T.0","1.0"
2008-05-15,"CH",10158,"L11","L.0","11.0"
2008-05-15,"CH",10201,"I0","I.0","0.0"
2008-05-15,"CH",10228,"O7.","O.0","7.5"
2008-05-15,"CH",10249,"B9","B.0","9.0"
2008-05-15,"CH",10249,"C10.","C.0","10.5"
2008-05-15,"CH",10264,"T10.","T.0","10.5"
2008-05-15,"CH",10264,"T9","T.0","9.0"
2008-05-15,"CH",10280,"R5.","R.0","5.5"
2008-05-15,"CH",10280,"R7.","R.0","7.5"
2008-05-15,"CH",10280,"S5","S.0","5.0"
2008-05-15,"CH",10280,"Q6.","Q.0","6.5"
2008-05-15,"CH",10281,"N10","N.0","10.0"
2008-05-15,"CH",10291,"S1","S.0","1.0"
2008-05-15,"CH",10379,"B1","B.0","1.0"
2008-05-15,"CH",10380,"D2.","D.0","2.5"
2008-05-15,"CH",10380,"C1.","C.0","1.5"
2008-05-15,"CH",10396,"N19","N.0","19.0"
2008-05-15,"CH",10664,"B11","B.0","11.0"
2008-05-15,"CH",10692,"G19","G.0","19.0"
2008-05-15,"CH",10693,"K1","K.0","1.0"
2008-05-15,"CH",10696,"P1","P.0","1.0"
2008-05-15,"CH",10697,"N0.","N.0","0.5"
2008-05-15,"CH",10697,"O1","O.0","1.0"
2008-05-15,"CH",10697,"O2","O.0","2.0"
2008-05-15,"CH",10711,"N3.","N.0","3.5"
2008-05-15,"CH",10743,"P14","P.0","14.0"
2008-05-15,"CH",10743,"P16","P.0","16.0"
2008-05-15,"CH",10744,"N2","N.0","2.0"
2008-05-15,"CH",11175,"K1.","K.0","1.5"
2008-05-15,"CH",12300,"J18.","J.0","18.5"
2008-05-15,"CH",12300,"K19.","K.0","19.5"
2008-05-15,"CH",13164,"G13.","G.0","13.5"
2008-05-15,"CH",13665,"O4.","O.0","4.5"
2008-05-15,"CH",13677,"F6.","F.0","6.5"
2008-05-15,"CH",13677,"F7","F.0","7.0"
2008-05-15,"CH",13685,"L6","L.0","6.0"
2008-05-15,"CH",13686,"A6.","A.0","6.5"
2008-05-15,"CH",13693,"J2.","J.0","2.5"
2008-05-15,"KL",8330,"J10.","J.0","10.5"
2008-05-15,"KL",8330,"J11","J.0","11.0"
2008-05-15,"KL",8385,"M14","M.0","14.0"
2008-05-15,"KL",8574,"I11.","I.0","11.5"
2008-05-15,"KL",8576,"A15","A.0","15.0"
2008-05-15,"KL",8582,"H11","H.0","11.0"
2008-05-15,"KL",8582,"I10.","I.0","10.5"
2008-05-15,"KL",8582,"I11","I.0","11.0"
2008-05-15,"KL",8609,"G12","G.0","12.0"
2008-05-15,"KL",8609,"H11.","H.0","11.5"
2008-05-15,"KL",8609,"H12","H.0","12.0"
2008-05-15,"KL",8619,"F16","F.0","16.0"
2008-05-15,"KL",8619,"F17","F.0","17.0"
2008-05-15,"KL",8680,"B7.","B.0","7.5"
2008-05-15,"KL",8680,"C8.","C.0","8.5"
2008-05-15,"KL",8703,"K6","K.0","6.0"
2008-05-15,"KL",8727,"B11.","B.0","11.5"
2008-05-15,"KL",8727,"A10.","A.0","10.5"
2008-05-15,"KL",8730,"D7","D.0","7.0"
2008-05-15,"KL",8730,"E7","E.0","7.0"
2008-05-15,"KL",8733,"B15","B.0","15.0"
2008-05-15,"KL",8733,"B15.","B.0","15.5"
2008-05-15,"KL",8733,"C13","C.0","13.0"
2008-05-15,"KL",8745,"L11","L.0","11.0"
2008-05-15,"KL",10050,"H1","H.0","1.0"
2008-05-15,"KL",10050,"J0.","J.0","0.5"
2008-05-15,"KL",10121,"E1","E.0","1.0"
2008-05-15,"KL",10131,"P1","P.0","1.0"
2008-05-15,"KL",10136,"A8","A.0","8.0"
2008-05-15,"KL",10140,"M12.","M.0","12.5"
2008-05-15,"KL",10145,"D19.","D.0","19.5"
2008-05-15,"KL",10145,"G20.","G.0","20.5"
2008-05-15,"KL",10147,"D17.","D.0","17.5"
2008-05-15,"KL",10147,"F18.","F.0","18.5"
2008-05-15,"KL",10176,"A4.","A.0","4.5"
2008-05-15,"KL",10176,"A5.","A.0","5.5"
2008-05-15,"KL",10176,"A6","A.0","6.0"
2008-05-15,"KL",10177,"H6","H.0","6.0"
2008-05-15,"KL",10178,"C12","C.0","12.0"
2008-05-15,"KL",10178,"E11","E.0","11.0"
2008-05-15,"KL",10181,"H3.","H.0","3.5"
2008-05-15,"KL",10181,"I2.","I.0","2.5"
2008-05-15,"KL",10181,"J1","J.0","1.0"
2008-05-15,"KL",10181,"J2","J.0","2.0"
2008-05-15,"KL",10183,"B2","B.0","2.0"
2008-05-15,"KL",10183,"C2.","C.0","2.5"
2008-05-15,"KL",10192,"H4.","H.0","4.5"
2008-05-15,"KL",10192,"I5","I.0","5.0"
2008-05-15,"KL",10192,"J5","J.0","5.0"
2008-05-15,"KL",10265,"O6","O.0","6.0"
2008-05-15,"KL",10275,"E9","E.0","9.0"
2008-05-15,"KL",10275,"F6.","F.0","6.5"
2008-05-15,"KL",10275,"F8","F.0","8.0"
2008-05-15,"KL",10275,"F9","F.0","9.0"
2008-05-15,"KL",10285,"E13","E.0","13.0"
2008-05-15,"KL",10318,"F1","F.0","1.0"
2008-05-15,"KL",10318,"F1.","F.0","1.5"
2008-05-15,"KL",10341,"F3","F.0","3.0"
2008-05-15,"KL",10341,"G3.","G.0","3.5"
2008-05-15,"KL",10374,"L8","L.0","8.0"
2008-05-15,"KL",10376,"N5.","N.0","5.5"
2008-05-15,"KL",10376,"N6","N.0","6.0"
2008-05-15,"KL",10377,"I9","I.0","9.0"
2008-05-15,"KL",10408,"D3.","D.0","3.5"
2008-05-15,"KL",10408,"E4","E.0","4.0"
2008-05-15,"KL",10410,"N0.","N.0","0.5"
2008-05-15,"KL",10410,"O1","O.0","1.0"
2008-05-15,"KL",10411,"Q1","Q.0","1.0"
2008-05-15,"KL",10411,"Q2","Q.0","2.0"
2008-05-15,"KL",10642,"C5","C.0","5.0"
2008-05-15,"KL",10686,"L10","L.0","10.0"
2008-05-15,"KL",10725,"H15","H.0","15.0"
2008-05-15,"KL",10725,"I17.","I.0","17.5"
2008-05-15,"KL",10725,"J14","J.0","14.0"
2008-05-15,"KL",10746,"O10.","O.0","10.5"
2008-05-15,"KL",10760,"D15","D.0","15.0"
2008-05-15,"KL",10760,"E14.","E.0","14.5"
2008-05-15,"KL",11161,"E10","E.0","10.0"
2008-05-15,"KL",11161,"E9.","E.0","9.5"
2008-05-15,"KL",13682,"K7.","K.0","7.5"
2008-05-15,"SU",8321,"N7.","N.0","7.5"
2008-05-15,"SU",8443,"K4","K.0","4.0"
2008-05-15,"SU",7831,"N9","N.0","9.0"
2008-05-15,"SU",8579,"R8","R.0","8.0"
2008-05-15,"SU",8579,"S7","S.0","7.0"
2008-05-15,"SU",8579,"S8","S.0","8.0"
2008-05-15,"SU",8580,"L10.","L.0","10.5"
2008-05-15,"SU",8580,"N11","N.0","11.0"
2008-05-15,"SU",8591,"F4","F.0","4.0"
2008-05-15,"SU",8591,"G3","G.0","3.0"
2008-05-15,"SU",8597,"G9.","G.0","9.5"
2008-05-15,"SU",8603,"I9","I.0","9.0"
2008-05-15,"SU",8603,"J9","J.0","9.0"
2008-05-15,"SU",8633,"T6","T.0","6.0"
2008-05-15,"SU",8633,"U5.","U.0","5.5"
2008-05-15,"SU",8644,"G5.","G.0","5.5"
2008-05-15,"SU",7831,"P8.","P.0","8.5"
2008-05-15,"SU",7831,"Q9","Q.0","9.0"
2008-05-15,"SU",8714,"D15","D.0","15.0"
2008-05-15,"SU",8714,"E14","E.0","14.0"
2008-05-15,"SU",8817,"S1","S.0","1.0"
2008-05-15,"SU",10115,"M4.","M.0","4.5"
2008-05-15,"SU",10120,"D7.","D.0","7.5"
2008-05-15,"SU",10120,"D9","D.0","9.0"
2008-05-15,"SU",10120,"D9.","D.0","9.5"
2008-05-15,"SU",10132,"N4","N.0","4.0"
2008-05-15,"SU",10132,"O4","O.0","4.0"
2008-05-15,"SU",10132,"P3","P.0","3.0"
2008-05-15,"SU",10135,"F9.","F.0","9.5"
2008-05-15,"SU",10135,"G8","G.0","8.0"
2008-05-15,"SU",10139,"I2.","I.0","2.5"
2008-05-15,"SU",10139,"I4","I.0","4.0"
2008-05-15,"SU",10139,"J3.","J.0","3.5"
2008-05-15,"SU",10139,"K3.","K.0","3.5"
2008-05-15,"SU",10139,"L3","L.0","3.0"
2008-05-15,"SU",10185,"B1.","B.0","1.5"
2008-05-15,"SU",10191,"J7","J.0","7.0"
2008-05-15,"SU",10191,"K6.","K.0","6.5"
2008-05-15,"SU",10220,"P5","P.0","5.0"
2008-05-15,"SU",10220,"P6","P.0","6.0"
2008-05-15,"SU",10240,"C11.","C.0","11.5"
2008-05-15,"SU",10240,"C12","C.0","12.0"
2008-05-15,"SU",10240,"C13","C.0","13.0"
2008-05-15,"SU",10271,"E1","E.0","1.0"
2008-05-15,"SU",10271,"E3","E.0","3.0"
2008-05-15,"SU",10271,"E3.","E.0","3.5"
2008-05-15,"SU",10296,"Q7","Q.0","7.0"
2008-05-15,"SU",10325,"J14","J.0","14.0"
2008-05-15,"SU",10343,"Q11","Q.0","11.0"
2008-05-15,"SU",10343,"R11","R.0","11.0"
2008-05-15,"SU",10358,"E10.","E.0","10.5"
2008-05-15,"SU",10361,"A6","A.0","6.0"
2008-05-15,"SU",10361,"B6","B.0","6.0"
2008-05-15,"SU",10362,"I14.","I.0","14.5"
2008-05-15,"SU",10362,"I16","I.0","16.0"
2008-05-15,"SU",10572,"M2","M.0","2.0"
2008-05-15,"SU",10572,"O1.","O.0","1.5"
2008-05-15,"SU",10572,"O2.","O.0","2.5"
2008-05-15,"SU",10657,"S4","S.0","4.0"
2008-05-15,"SU",10657,"T3","T.0","3.0"
2008-05-15,"SU",10657,"U2","U.0","2.0"
2008-05-15,"SU",10657,"U3","U.0","3.0"
2008-05-15,"SU",16199,"F1.","F.0","1.5"
2008-05-15,"SU",10661,"B15.","B.0","15.5"
2008-05-15,"SU",10661,"B17","B.0","17.0"
2008-05-15,"SU",10663,"A3","A.0","3.0"
2008-05-15,"SU",10735,"A19","A.0","19.0"
2008-05-15,"SU",10747,"O11","O.0","11.0"
2008-05-15,"SU",10786,"I1.","I.0","1.5"
2008-05-15,"SU",10786,"K1","K.0","1.0"
2008-05-15,"SU",10786,"K1.","K.0","1.5"
2008-05-15,"SU",10786,"L1.","L.0","1.5"
2008-05-15,"SU",13658,"C18","C.0","18.0"
2008-05-15,"SU",13664,"H12.","H.0","12.5"
2008-05-15,"SU",13666,"B7.","B.0","7.5"
2008-05-15,"SU",13667,"M7","M.0","7.0"
2008-05-15,"SU",13667,"N5.","N.0","5.5"
2008-05-15,"SU",13667,"N6","N.0","6.0"
2009-05-15,"CH",7834,"L11","L.0","11.0"
2009-05-15,"CH",10062,"T7.","T.0","7.5"
2009-05-15,"CH",10065,"D7","D.0","7.0"
2009-05-15,"CH",10083,"E1","E.0","1.0"
2009-05-15,"CH",10201,"I0","I.0","0.0"
2009-05-15,"CH",10249,"C10.","C.0","10.5"
2009-05-15,"CH",10262,"I12","I.0","12.0"
2009-05-15,"CH",10280,"R5.","R.0","5.5"
2009-05-15,"CH",10281,"N10","N.0","10.0"
2009-05-15,"CH",10291,"S1","S.0","1.0"
2009-05-15,"CH",10291,"T1","T.0","1.0"
2009-05-15,"CH",10316,"L9","L.0","9.0"
2009-05-15,"CH",10379,"B1","B.0","1.0"
2009-05-15,"CH",10380,"C2.","C.0","2.5"
2009-05-15,"CH",10537,"J7.","J.0","7.5"
2009-05-15,"CH",10537,"K3.","K.0","3.5"
2009-05-15,"CH",10607,"N12","N.0","12.0"
2009-05-15,"CH",10609,"F4","F.0","4.0"
2009-05-15,"CH",10664,"A8","A.0","8.0"
2009-05-15,"CH",10664,"B11","B.0","11.0"
2009-05-15,"CH",10711,"Q3","Q.0","3.0"
2009-05-15,"CH",10713,"N0.","N.0","0.5"
2009-05-15,"CH",10713,"N1","N.0","1.0"
2009-05-15,"CH",10744,"N2","N.0","2.0"
2009-05-15,"CH",10814,"P1","P.0","1.0"
2009-05-15,"CH",10814,"R0","R.0","0.0"
2009-05-15,"CH",11173,"R15","R.0","15.0"
2009-05-15,"CH",11174,"S4","S.0","4.0"
2009-05-15,"CH",11174,"T5","T.0","5.0"
2009-05-15,"CH",11178,"I4","I.0","4.0"
2009-05-15,"CH",13164,"G13.","G.0","13.5"
2009-05-15,"CH",13665,"O4.","O.0","4.5"
2009-05-15,"CH",13676,"F6","F.0","6.0"
2009-05-15,"CH",13676,"F6.","F.0","6.5"
2009-05-15,"CH",13676,"F7","F.0","7.0"
2009-05-15,"CH",13679,"E9","E.0","9.0"
2009-05-15,"CH",13686,"A6.","A.0","6.5"
2009-05-15,"KL",8745,"L11","L.0","11.0"
2009-05-15,"KL",10050,"H1","H.0","1.0"
2009-05-15,"KL",10121,"E1","E.0","1.0"
2009-05-15,"KL",10136,"A8","A.0","8.0"
2009-05-15,"KL",10136,"B7.","B.0","7.5"
2009-05-15,"KL",10145,"G20.","G.0","20.5"
2009-05-15,"KL",10147,"F18.","F.0","18.5"
2009-05-15,"KL",10177,"G5","G.0","5.0"
2009-05-15,"KL",10177,"H6","H.0","6.0"
2009-05-15,"KL",10178,"A10.","A.0","10.5"
2009-05-15,"KL",10181,"I2.","I.0","2.5"
2009-05-15,"KL",10183,"B2","B.0","2.0"
2009-05-15,"KL",10183,"C2.","C.0","2.5"
2009-05-15,"KL",10265,"O6","O.0","6.0"
2009-05-15,"KL",10275,"F6.","F.0","6.5"
2009-05-15,"KL",10275,"F8","F.0","8.0"
2009-05-15,"KL",10285,"H12","H.0","12.0"
2009-05-15,"KL",10318,"F1","F.0","1.0"
2009-05-15,"KL",10341,"G3.","G.0","3.5"
2009-05-15,"KL",10374,"L8","L.0","8.0"
2009-05-15,"KL",10376,"K6","K.0","6.0"
2009-05-15,"KL",10377,"E11","E.0","11.0"
2009-05-15,"KL",10377,"H9","H.0","9.0"
2009-05-15,"KL",10408,"D3.","D.0","3.5"
2009-05-15,"KL",10408,"E4","E.0","4.0"
2009-05-15,"KL",10531,"C13","C.0","13.0"
2009-05-15,"KL",10686,"L10","L.0","10.0"
2009-05-15,"KL",10725,"H15","H.0","15.0"
2009-05-15,"KL",10760,"E14.","E.0","14.5"
2009-05-15,"KL",10760,"E13","E.0","13.0"
2009-05-15,"KL",10829,"I5","I.0","5.0"
2009-05-15,"KL",11161,"D7","D.0","7.0"
2009-05-15,"KL",11176,"K7.","K.0","7.5"
2009-05-15,"KL",11177,"J1","J.0","1.0"
2009-05-15,"KL",11201,"J11","J.0","11.0"
2009-05-15,"KL",11203,"I11.","I.0","11.5"
2009-05-15,"KL",11203,"I11","I.0","11.0"
2009-05-15,"KL",11489,"O1","O.0","1.0"
2009-05-15,"KL",11489,"P1","P.0","1.0"
2009-05-15,"KL",11882,"B15.","B.0","15.5"
2009-05-15,"SU",10115,"M4.","M.0","4.5"
2009-05-15,"SU",10115,"J3.","J.0","3.5"
2009-05-15,"SU",10120,"D9","D.0","9.0"
2009-05-15,"SU",10120,"D9.","D.0","9.5"
2009-05-15,"SU",10133,"A3","A.0","3.0"
2009-05-15,"SU",10135,"G8","G.0","8.0"
2009-05-15,"SU",10135,"G5.","G.0","5.5"
2009-05-15,"SU",10135,"G9.","G.0","9.5"
2009-05-15,"SU",10191,"K6.","K.0","6.5"
2009-05-15,"SU",10220,"P5","P.0","5.0"
2009-05-15,"SU",10220,"Q7","Q.0","7.0"
2009-05-15,"SU",10271,"E1","E.0","1.0"
2009-05-15,"SU",10325,"D15","D.0","15.0"
2009-05-15,"SU",10343,"Q9","Q.0","9.0"
2009-05-15,"SU",10343,"Q11","Q.0","11.0"
2009-05-15,"SU",10358,"E11.","E.0","11.5"
2009-05-15,"SU",10361,"A6","A.0","6.0"
2009-05-15,"SU",10362,"I14.","I.0","14.5"
2009-05-15,"SU",10405,"O11","O.0","11.0"
2009-05-15,"SU",10572,"P3","P.0","3.0"
2009-05-15,"SU",10657,"T3","T.0","3.0"
2009-05-15,"SU",10735,"A19","A.0","19.0"
2009-05-15,"SU",11999,"T6","T.0","6.0"
2009-05-15,"SU",11999,"S8","S.0","8.0"
2009-05-15,"SU",13656,"C9.","C.0","9.5"
2009-05-15,"SU",13656,"C12","C.0","12.0"
2009-05-15,"SU",13658,"C18","C.0","18.0"
2009-05-15,"SU",13666,"B7.","B.0","7.5"
2009-05-15,"SU",13667,"N5.","N.0","5.5"
2010-05-15,"CH",10062,"T7.","T.0","7.5"
2010-05-15,"CH",10083,"E1","E.0","1.0"
2010-05-15,"CH",10125,"A8","A.0","8.0"
2010-05-15,"CH",10201,"I0","I.0","0.0"
2010-05-15,"CH",10264,"R13.","R.0","13.5"
2010-05-15,"CH",10280,"O4.","O.0","4.5"
2010-05-15,"CH",10291,"S5","S.0","5.0"
2010-05-15,"CH",10291,"S1","S.0","1.0"
2010-05-15,"CH",10711,"Q3","Q.0","3.0"
2010-05-15,"CH",10744,"N2","N.0","2.0"
2010-05-15,"CH",10813,"N0.","N.0","0.5"
2010-05-15,"CH",10814,"R0","R.0","0.0"
2010-05-15,"CH",10945,"N10","N.0","10.0"
2010-05-15,"CH",10955,"I4","I.0","4.0"
2010-05-15,"CH",10985,"N12","N.0","12.0"
2010-05-15,"CH",11174,"T5","T.0","5.0"
2010-05-15,"CH",11174,"S4","S.0","4.0"
2010-05-15,"CH",11194,"G13.","G.0","13.5"
2010-05-15,"CH",11483,"C2.","C.0","2.5"
2010-05-15,"CH",11496,"F6.","F.0","6.5"
2010-05-15,"CH",11496,"F7","F.0","7.0"
2010-05-15,"CH",11519,"S18","S.0","18.0"
2010-05-15,"CH",11521,"B11","B.0","11.0"
2010-05-15,"CH",11522,"C8.","C.0","8.5"
2010-05-15,"CH",11522,"E9","E.0","9.0"
2010-05-15,"CH",11523,"O7.","O.0","7.5"
2010-05-15,"CH",11524,"C8.","C.0","8.5"
2010-05-15,"CH",11978,"C3.","C.0","3.5"
2010-05-15,"CH",12884,"L11","L.0","11.0"
2010-05-15,"CH",13676,"F6","F.0","6.0"
2010-05-15,"CH",13677,"C10.","C.0","10.5"
2010-05-15,"KL",8760,"C2.","C.0","2.5"
2010-05-15,"KL",10147,"F18.","F.0","18.5"
2010-05-15,"KL",10177,"H6","H.0","6.0"
2010-05-15,"KL",10275,"F8","F.0","8.0"
2010-05-15,"KL",10374,"N9","N.0","9.0"
2010-05-15,"KL",10531,"H12","H.0","12.0"
2010-05-15,"KL",10686,"L11","L.0","11.0"
2010-05-15,"KL",10746,"P9","P.0","9.0"
2010-05-15,"KL",10782,"F6.","F.0","6.5"
2010-05-15,"KL",10828,"H15","H.0","15.0"
2010-05-15,"KL",10871,"L10","L.0","10.0"
2010-05-15,"KL",10939,"A10.","A.0","10.5"
2010-05-15,"KL",11150,"F1","F.0","1.0"
2010-05-15,"KL",11176,"K7.","K.0","7.5"
2010-05-15,"KL",11201,"J11","J.0","11.0"
2010-05-15,"KL",11256,"E4","E.0","4.0"
2010-05-15,"KL",11266,"K7.","K.0","7.5"
2010-05-15,"KL",11281,"G3.","G.0","3.5"
2010-05-15,"KL",11325,"E11","E.0","11.0"
2010-05-15,"KL",11460,"I11","I.0","11.0"
2010-05-15,"KL",11489,"O1","O.0","1.0"
2010-05-15,"KL",11882,"B15.","B.0","15.5"
2010-05-15,"KL",12017,"E1","E.0","1.0"
2010-05-15,"KL",13123,"A8","A.0","8.0"
2010-05-15,"KL",13123,"D7","D.0","7.0"
2010-05-15,"SU",10325,"L10.","L.0","10.5"
2010-05-15,"SU",10358,"E11.","E.0","11.5"
2010-05-15,"SU",10914,"G8","G.0","8.0"
2010-05-15,"SU",10914,"K6.","K.0","6.5"
2010-05-15,"SU",10918,"C18","C.0","18.0"
2010-05-15,"SU",10924,"J11","J.0","11.0"
2010-05-15,"SU",11078,"P5","P.0","5.0"
2010-05-15,"SU",11078,"P3","P.0","3.0"
2010-05-15,"SU",11084,"Q9","Q.0","9.0"
2010-05-15,"SU",11184,"G3","G.0","3.0"
2010-05-15,"SU",11313,"T3","T.0","3.0"
2010-05-15,"SU",11313,"U2","U.0","2.0"
2010-05-15,"SU",11493,"A19","A.0","19.0"
2010-05-15,"SU",12139,"M4.","M.0","4.5"
2010-05-15,"SU",13666,"B7.","B.0","7.5"
2010-05-15,"SU",13667,"N5.","N.0","5.5"
2010-05-15,"SU",13667,"N6","N.0","6.0"
2011-05-15,"CH",10060,"R5.","R.0","5.5"
2011-05-15,"CH",10201,"I0","I.0","0.0"
2011-05-15,"CH",10692,"D19","D.0","19.0"
2011-05-15,"CH",10711,"P1","P.0","1.0"
2011-05-15,"CH",10815,"E1","E.0","1.0"
2011-05-15,"CH",10832,"S11","S.0","11.0"
2011-05-15,"CH",11077,"F4","F.0","4.0"
2011-05-15,"CH",11385,"N0.","N.0","0.5"
2011-05-15,"CH",11486,"C1.","C.0","1.5"
2011-05-15,"CH",11486,"B1","B.0","1.0"
2011-05-15,"CH",11496,"I4","I.0","4.0"
2011-05-15,"CH",11524,"D7","D.0","7.0"
2011-05-15,"CH",11572,"C2.","C.0","2.5"
2011-05-15,"CH",11812,"N10","N.0","10.0"
2011-05-15,"CH",11812,"N12","N.0","12.0"
2011-05-15,"CH",11877,"T18","T.0","18.0"
2011-05-15,"CH",11967,"A6.","A.0","6.5"
2011-05-15,"CH",11968,"R0","R.0","0.0"
2011-05-15,"CH",11970,"C3.","C.0","3.5"
2011-05-15,"CH",11972,"T7.","T.0","7.5"
2011-05-15,"CH",11973,"J2.","J.0","2.5"
2011-05-15,"CH",11987,"K1.","K.0","1.5"
2011-05-15,"CH",11988,"P16","P.0","16.0"
2011-05-15,"CH",11990,"L6","L.0","6.0"
2011-05-15,"CH",11991,"K3.","K.0","3.5"
2011-05-15,"CH",11992,"D10","D.0","10.0"
2011-05-15,"CH",11993,"O4.","O.0","4.5"
2011-05-15,"CH",12056,"G13.","G.0","13.5"
2011-05-15,"CH",12061,"R13.","R.0","13.5"
2011-05-15,"CH",12063,"T5","T.0","5.0"
2011-05-15,"CH",12063,"S5","S.0","5.0"
2011-05-15,"CH",12295,"S4","S.0","4.0"
2011-05-15,"CH",12297,"L9","L.0","9.0"
2011-05-15,"CH",12297,"L11","L.0","11.0"
2011-05-15,"CH",12298,"I12","I.0","12.0"
2011-05-15,"CH",12375,"S1","S.0","1.0"
2011-05-15,"CH",12394,"T1","T.0","1.0"
2011-05-15,"CH",12538,"J7.","J.0","7.5"
2011-05-15,"CH",12539,"E9","E.0","9.0"
2011-05-15,"CH",12566,"A8","A.0","8.0"
2011-05-15,"CH",12691,"N2","N.0","2.0"
2011-05-15,"CH",12712,"Q3","Q.0","3.0"
2011-05-15,"CH",12883,"D12.","D.0","12.5"
2011-05-15,"CH",12884,"E15","E.0","15.0"
2011-05-15,"CH",12885,"B11","B.0","11.0"
2011-05-15,"CH",12943,"K19.","K.0","19.5"
2011-05-15,"CH",12944,"T9","T.0","9.0"
2011-05-15,"CH",12945,"R7.","R.0","7.5"
2011-05-15,"CH",12949,"C17","C.0","17.0"
2011-05-15,"CH",12949,"D17.","D.0","17.5"
2011-05-15,"CH",12951,"R17.","R.0","17.5"
2011-05-15,"CH",12953,"G15","G.0","15.0"
2011-05-15,"CH",13163,"O2","O.0","2.0"
2011-05-15,"CH",13167,"C20","C.0","20.0"
2011-05-15,"CH",13676,"F7","F.0","7.0"
2011-05-15,"CH",13676,"F6","F.0","6.0"
2011-05-15,"CH",13676,"F6.","F.0","6.5"
2011-05-15,"CH",13677,"C10.","C.0","10.5"
2011-05-15,"KL",8760,"C2.","C.0","2.5"
2011-05-15,"KL",10042,"H6","H.0","6.0"
2011-05-15,"KL",10046,"B2","B.0","2.0"
2011-05-15,"KL",10318,"F3","F.0","3.0"
2011-05-15,"KL",10531,"F6.","F.0","6.5"
2011-05-15,"KL",10686,"H12","H.0","12.0"
2011-05-15,"KL",10686,"I11.","I.0","11.5"
2011-05-15,"KL",11201,"O1","O.0","1.0"
2011-05-15,"KL",11220,"H1","H.0","1.0"
2011-05-15,"KL",11225,"F1","F.0","1.0"
2011-05-15,"KL",11282,"J1","J.0","1.0"
2011-05-15,"KL",11621,"F18.","F.0","18.5"
2011-05-15,"KL",11775,"B4.","B.0","4.5"
2011-05-15,"KL",11775,"C5","C.0","5.0"
2011-05-15,"KL",11841,"C12","C.0","12.0"
2011-05-15,"KL",11841,"C13","C.0","13.0"
2011-05-15,"KL",11895,"O6","O.0","6.0"
2011-05-15,"KL",11895,"O6","O.0","6.0"
2011-05-15,"KL",11896,"Q2","Q.0","2.0"
2011-05-15,"KL",11897,"P1","P.0","1.0"
2011-05-15,"KL",11897,"Q1","Q.0","1.0"
2011-05-15,"KL",11955,"E11","E.0","11.0"
2011-05-15,"KL",16580,"E4","E.0","4.0"
2011-05-15,"KL",12006,"L11","L.0","11.0"
2011-05-15,"KL",12006,"M10","M.0","10.0"
2011-05-15,"KL",12007,"B15","B.0","15.0"
